Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-20.799999999999997	 0.014276749294006902	 2.2478443897975392E-4	 0.8532073682962129	 0.14527612146555	 2.901151903766571E-4	 726.6387448191507	 715.7996292540291	 635.2672863648982	 724.9616796875987	 1535.1606349238298	 1814.816926412083	 1.6682844993668262	 2.131927707973117	 NaN	 36.80754085289125	 36.80759601893938	 36.8073927591227	 -48456.521699115154	 -6.335179596683814	 -147.70739399139865	 0.0	 0.0	 2.000000002E-6	 9248.52228784248	 1.209146831900753	 0.0	 0.0	 18.392828538733365	 4.965595415808111E-4	 -0.034738346615914406	 4251.998393145476	 1192.4646951722755	 0.3002529613663457	 9285.22874827073	 0.03092468665760003	 0.004027709045641808	 0.0034287748743000554	 5.969341713397524E-4	 2.000000002E-6	 0.19706767072734918	 0.026796625822144732	 0.009656706376154848	 6.246398457721334E-10	 7.250795144888943E-7	 8.760223926968805E-14	 2.4788696052826242E-8	 2.151777739042277E-5	 1.175055880601643E-6	 3.644047755116554E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873199	 0.1953714901768368	 0.026565984665372938	 0.009573590168017895	 6.192635100517016E-10	 7.188386848007355E-7	 8.684823830198924E-14	 2.457533734227682E-8	 2.1332571793963552E-5	 1.164942060698634E-6	 3.612683082745118E-4	 0.7364910177686105	 0.0	 0.008607096964468743	 0.0230063104011912	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126048E-6	 -5.55	 0.0	 5.931124236331413E-4	 5.828832193887993E-4	 0.03246054503849388	 0.08874631466550427	 
-20.599999999999994	 0.014302897186486769	 2.2342436933899914E-4	 0.852627873376376	 0.14584819833210874	 2.900677076550144E-4	 727.6560199492591	 716.8253176067469	 636.0548299810854	 725.9738720232301	 1536.0591235926017	 1814.5995382003746	 1.6697002714449598	 2.1319277079731185	 NaN	 37.083250546562795	 37.0835960189394	 37.08343088883944	 -48456.521699115154	 -6.335179596683814	 -148.9744299107354	 0.0	 0.0	 2.000000002E-6	 9314.672766384578	 1.2177953099028054	 0.0	 0.0	 18.636387600713928	 4.965595415808111E-4	 -0.03503633259854773	 4251.998393145476	 1197.8794428168922	 0.30282890463036244	 9351.385104606374	 0.03088009421036217	 0.004027709045641807	 0.00342645848138346	 5.992505642563471E-4	 2.000000002E-6	 0.19706767072734924	 0.02679662582214474	 0.009656706376154848	 6.246398457721335E-10	 7.250795144888944E-7	 8.760223926968806E-14	 2.4788696052826246E-8	 2.151777739042277E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098731985	 0.19537804673405487	 0.02656687620486192	 0.009573911452314095	 6.192842921864596E-10	 7.188628086222984E-7	 8.685115287997194E-14	 2.457616207676235E-8	 2.1333287703062926E-5	 1.16498115549834E-6	 3.612804322355469E-4	 0.7365157339925296	 0.0	 0.008573826376787812	 0.023007082480015935	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126049E-6	 -5.55	 0.0	 5.954284037422835E-4	 5.85195490860613E-4	 0.03257076791947191	 0.08843051016804114	 
-20.39999999999999	 0.014329045078966636	 2.2207653395598317E-4	 0.8520503660582953	 0.14641826151378154	 2.900232502753616E-4	 728.6621008320565	 717.839931014504	 636.8389929697478	 726.9749239990648	 1536.9478943179367	 1814.3850676510042	 1.6711024490186328	 2.1319277079731194	 NaN	 37.36006240357106	 37.35959601893942	 37.36022104489009	 -49518.255801669824	 -6.4739901424628465	 -150.269227939228	 0.0	 0.0	 2.000000002E-6	 9380.97066337864	 1.2264630613140153	 0.0	 0.0	 18.88168021297673	 4.965595415808111E-4	 -0.03534084777206705	 4251.998393145476	 1203.2975334857372	 0.30540344493521243	 9417.390969172493	 0.030835902886328856	 0.004027709045641807	 0.0034241503021525134	 6.015587434872932E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144746	 0.009656706376154848	 6.246398457721335E-10	 7.250795144888945E-7	 8.760223926968807E-14	 2.478869605282625E-8	 2.1517777390422777E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873199	 0.19538452981663265	 0.026567757753506446	 0.009574229136207322	 6.193048414307195E-10	 7.188866621054725E-7	 8.685403479636686E-14	 2.4576977569039257E-8	 2.1333995589481828E-5	 1.165019812190629E-6	 3.61292420332035E-4	 0.7365401732394312	 0.0	 0.008540928628750912	 0.023007845906706313	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126049E-6	 -5.55	 0.0	 5.977361745451247E-4	 5.874995923233371E-4	 0.03268061905062556	 0.08811805634042268	 
-20.200000000000003	 0.0143551929714465	 2.207409587626739E-4	 0.8514748518972547	 0.14698630905009777	 2.8997919289773354E-4	 729.664844392581	 718.8510746528763	 637.6208803505722	 727.9726506909495	 1537.8338781361854	 1814.1796600261277	 1.6724912529818092	 2.131927707973119	 NaN	 37.63789315179711	 37.6375960189394	 37.638130649411615	 -49518.255801669824	 -6.4739901424628465	 -151.56402596772057	 0.0	 0.0	 2.000000002E-6	 9447.136484869576	 1.2351135452449502	 0.0	 0.0	 19.12870292202572	 4.965595415808111E-4	 -0.03564536294558637	 4251.998393145476	 1208.7219860211042	 0.30798625289925524	 9483.547666717475	 0.03079211353572855	 0.004027709045641806	 0.0034218502497673545	 6.038587958724517E-4	 2.000000002E-6	 0.19706767072734926	 0.02679662582214475	 0.009656706376154848	 6.246398457721336E-10	 7.250795144888946E-7	 8.760223926968807E-14	 2.4788696052826252E-8	 2.1517777390422777E-5	 1.1750558806016437E-6	 3.644047755116555E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098731985	 0.19539094077279115	 0.02656862949463327	 0.009574543285763076	 6.193251620578994E-10	 7.189102502108255E-7	 8.685688465049701E-14	 2.4577783988697203E-8	 2.133469560043222E-5	 1.1650580388145421E-6	 3.6130427505701916E-4	 0.7365643405916982	 0.0	 0.00850839687894731	 0.023008600840024457	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126049E-6	 -5.55	 0.0	 6.000358228045705E-4	 5.897956098501167E-4	 0.032790102168186674	 0.08780889429415968	 
-20.0	 0.014381340863926367	 2.1941766946098664E-4	 0.8509012862661677	 0.14755238420027475	 2.89937906215754E-4	 730.6568947413467	 719.8516328764279	 638.3993076069473	 728.9597355608322	 1538.7105773137396	 1813.9771382000085	 1.6738668991735954	 2.1319277079731185	 NaN	 37.916380615981865	 37.9165960189394	 37.91674843923979	 -50466.276544122884	 -6.597933864674574	 -152.88361274065548	 0.0	 0.0	 2.000000002E-6	 9513.42798851441	 1.243780460793119	 0.0	 0.0	 19.377459014184343	 4.965595415808111E-4	 -0.03595570802357657	 4251.998393145476	 1214.1486513354373	 0.310567704097558	 9549.561548699872	 0.030748727001247003	 0.004027709045641807	 0.0034195582389090033	 6.061508067308031E-4	 2.000000002E-6	 0.1970676707273492	 0.026796625822144746	 0.009656706376154848	 6.246398457721336E-10	 7.250795144888944E-7	 8.760223926968806E-14	 2.478869605282625E-8	 2.151777739042278E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873198	 0.19539728091656342	 0.02656949160692038	 0.00957485396537159	 6.193452582330535E-10	 7.189335777731358E-7	 8.685970302648785E-14	 2.4578581501025454E-8	 2.1335387879393116E-5	 1.1650958432052678E-6	 3.6131599884032444E-4	 0.7365882410028352	 0.0	 0.008476224459448461	 0.023009347434706628	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.13787029412605E-6	 -5.55	 0.0	 6.023274337645212E-4	 5.920836280119436E-4	 0.032899220946218936	 0.08750296658090725	 
-19.799999999999997	 0.014407488756406234	 2.181066915221146E-4	 0.850329640008151	 0.1481165162751607	 2.8990027287176235E-4	 731.6354049123626	 720.838851640887	 639.1737688870534	 729.9333469964788	 1539.5754689824935	 1813.7749816184473	 1.6752295985272392	 2.1319277079731194	 NaN	 38.195575039380515	 38.1955960189394	 38.19588751194661	 -51765.79349406353	 -6.767832012088633	 -154.2371791430732	 0.0	 0.0	 2.000000002E-6	 9579.555885855001	 1.252425986541026	 0.0	 0.0	 19.627944211492547	 4.965595415808111E-4	 -0.03627404455084332	 4251.998393145476	 1219.575458445909	 0.3131435425017954	 9615.305488265845	 0.030705744118005297	 0.004027709045641806	 0.0034172741857422958	 6.084348598975101E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144746	 0.009656706376154846	 6.246398457721337E-10	 7.250795144888944E-7	 8.760223926968806E-14	 2.478869605282625E-8	 2.1517777390422774E-5	 1.1750558806016435E-6	 3.6440477551165547E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098731978	 0.19540355152889755	 0.026570344264546936	 0.009575161237801846	 6.193651340163661E-10	 7.1895664950545E-7	 8.686249049375752E-14	 2.4579370267151535E-8	 2.1336072566230938E-5	 1.165133233000717E-6	 3.613275940505966E-4	 0.736611879301626	 0.0	 0.008444404870213248	 0.023010085841593083	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126048E-6	 -5.55	 0.0	 6.046110911868884E-4	 5.943637299141363E-4	 0.033007978998056534	 0.08720021714745725	 
-19.60000000000001	 0.014433636648886099	 2.1680805018586344E-4	 0.8497599055634438	 0.1486787151186629	 2.8986507953480956E-4	 732.6039307953056	 721.8161739189683	 639.9447190289467	 730.8970219931925	 1540.431691699091	 1813.575863462505	 1.6765795572137472	 2.1319277079731194	 NaN	 38.47540447614376	 38.47559601893938	 38.47569146674703	 -52569.86300660884	 -6.872955627890497	 -155.6117702686513	 0.0	 0.0	 2.000000002E-6	 9645.419594282619	 1.2610369723724792	 0.0	 0.0	 19.880151605967043	 4.965595415808111E-4	 -0.03659732574676146	 4251.998393145476	 1225.0033489595405	 0.3157179736343854	 9680.912544293597	 0.030663165713538047	 0.004027709045641806	 0.0034149980078799764	 6.107110377598292E-4	 2.000000002E-6	 0.1970676707273492	 0.026796625822144746	 0.009656706376154846	 6.246398457721336E-10	 7.250795144888944E-7	 8.760223926968807E-14	 2.4788696052826246E-8	 2.151777739042277E-5	 1.1750558806016433E-6	 3.644047755116555E-4	 0.7428851018738983	 0.0	 0.0	 0.023206047098731978	 0.19540975385871565	 0.026571187637337346	 0.00957546516425351	 6.193847933665109E-10	 7.189794700029807E-7	 8.686524760748779E-14	 2.458015044417455E-8	 2.1336749797315247E-5	 1.1651702156478419E-6	 3.613390629972618E-4	 0.7366352601961267	 0.0	 0.008412931773711595	 0.023010816207752832	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126049E-6	 -5.55	 0.0	 6.068868773874397E-4	 5.966359972316878E-4	 0.03311637987770027	 0.08690059129243953	 
-19.39999999999999	 0.014459784541365966	 2.155217704599926E-4	 0.8491920833667538	 0.14923898336919214	 2.8983035851503334E-4	 733.5683603677364	 722.7893015996779	 640.7129600457193	 731.856617065036	 1541.284441620074	 1813.3843610597555	 1.6779169767803832	 2.1319277079731203	 NaN	 38.75595996332723	 38.755596018939414	 38.756429922613144	 -52569.86300660884	 -6.872955627890497	 -156.9863613942294	 0.0	 0.0	 2.000000002E-6	 9711.16609338587	 1.2696326343198763	 0.0	 0.0	 20.134078132831018	 4.965595415808111E-4	 -0.0369206069426796	 4251.998393145476	 1230.4343806443728	 0.3182985204839701	 9746.616642804345	 0.030620992607771787	 0.004027709045641805	 0.003412729624347896	 6.129794212919092E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144746	 0.009656706376154844	 6.246398457721337E-10	 7.250795144888944E-7	 8.760223926968806E-14	 2.478869605282625E-8	 2.1517777390422767E-5	 1.175055880601643E-6	 3.644047755116555E-4	 0.7428851018738983	 0.0	 0.0	 0.023206047098731974	 0.19541588912393296	 0.026572021890899796	 0.009575765804406838	 6.194042401438791E-10	 7.190020437468558E-7	 8.686797490907697E-14	 2.458092218529329E-8	 2.1337419705629937E-5	 1.1652067984087078E-6	 3.6135040793240994E-4	 0.7366583882775067	 0.0	 0.008381798989756504	 0.023011538676603615	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126051E-6	 -5.55	 0.0	 6.091548732705496E-4	 5.989005102435238E-4	 0.033224427081172694	 0.08660403562465518	 
-19.200000000000003	 0.01448593243384583	 2.1424787711956368E-4	 0.8486261540799457	 0.1497973414833043	 2.897961318239975E-4	 734.5285028048427	 723.7580531088332	 641.4783791446367	 732.8119424324286	 1542.133551138877	 1813.200128077608	 1.6792420542842332	 2.1319277079731194	 NaN	 39.03759826880958	 39.0375960189394	 39.03805644451368	 -52569.86300660884	 -6.872955627890497	 -158.36095251980748	 0.0	 0.0	 2.000000002E-6	 9777.008919072601	 1.2782408899530124	 0.0	 0.0	 20.38972631082162	 4.965595415808111E-4	 -0.03724388813859775	 4251.998393145476	 1235.867716165888	 0.32088481734286645	 9812.409225314972	 0.03057922561300363	 0.004027709045641805	 0.0034104689555512833	 6.152400900885216E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144746	 0.009656706376154846	 6.246398457721338E-10	 7.250795144888945E-7	 8.760223926968806E-14	 2.4788696052826252E-8	 2.151777739042277E-5	 1.1750558806016433E-6	 3.644047755116556E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098731974	 0.19542195851243646	 0.02657284718675933	 0.00957606321647065	 6.19423478113683E-10	 7.190243751077184E-7	 8.687067292657493E-14	 2.4581685639929375E-8	 2.1338082420880147E-5	 1.1652429883663318E-6	 3.613616310526049E-4	 0.7366812680237386	 0.0	 0.008351000490535016	 0.023012253388027128	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126052E-6	 -5.55	 0.0	 6.11415158362873E-4	 6.011573478657122E-4	 0.03333212404783367	 0.08631049802297086	 
-19.0	 0.014512080326325697	 2.1298639470629418E-4	 0.8480620987218045	 0.15035380959575112	 2.897624217287212E-4	 735.484164569543	 724.722244096725	 642.2408620055921	 733.7628056204021	 1542.9788442337272	 1813.0228184997109	 1.6805549824210613	 2.1319277079731194	 NaN	 39.32037261644338	 39.3205960189394	 39.32052293707671	 -52569.86300660884	 -6.872955627890497	 -159.73554364538558	 0.0	 0.0	 2.000000002E-6	 9842.934898588697	 1.286860017073096	 0.0	 0.0	 20.64709831423624	 4.965595415808111E-4	 -0.03756716933451589	 4251.998393145476	 1241.3024971551624	 0.3234763387377279	 9878.276935764565	 0.030537865533880038	 0.004027709045641806	 0.003408215923242042	 6.174931223977637E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144742	 0.009656706376154846	 6.246398457721338E-10	 7.250795144888944E-7	 8.760223926968806E-14	 2.4788696052826252E-8	 2.151777739042277E-5	 1.1750558806016433E-6	 3.644047755116556E-4	 0.7428851018738987	 0.0	 0.0	 0.023206047098731978	 0.19542796318302696	 0.026573663682485933	 0.009576357457228476	 6.194425109489407E-10	 7.190464683491941E-7	 8.687334217510191E-14	 2.4582440953845737E-8	 2.133873806959509E-5	 1.1652787924302985E-6	 3.61372734500626E-4	 0.7367039038031481	 0.0	 0.008320530395829164	 0.023012960478479973	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126051E-6	 -5.55	 0.0	 6.136678108460013E-4	 6.034065876836628E-4	 0.03343947416165784	 0.08601992759770433	 
-18.799999999999997	 0.014538228218805564	 2.1173734752791908E-4	 0.8474999545038981	 0.15090835720840032	 2.897237263165928E-4	 736.4521580304544	 725.6981579715602	 643.0028403274	 734.725928665594	 1543.835188091488	 1812.8659137107898	 1.6818559496496488	 2.1319277079731194	 NaN	 39.60436235165096	 39.6045960189394	 39.60469169796102	 -50318.22362524785	 -6.5785775056542	 -161.05125914651643	 0.0	 0.0	 2.000000002E-6	 9908.995613515208	 1.2954967594283036	 0.0	 0.0	 20.906197666121898	 4.965595415808111E-4	 -0.03787660395313002	 4251.998393145476	 1246.7460407931503	 0.32609536726326216	 9944.902099711271	 0.030496913167375937	 0.004027709045641805	 0.003405970450487038	 6.197385951527672E-4	 2.000000002E-6	 0.19706767072734924	 0.02679662582214474	 0.009656706376154843	 6.246398457721338E-10	 7.250795144888945E-7	 8.760223926968805E-14	 2.4788696052826252E-8	 2.1517777390422767E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098731978	 0.19543390426632523	 0.026574471531817755	 0.00957664858208298	 6.19461342233349E-10	 7.190683276312242E-7	 8.687598315725133E-14	 2.4583188269260593E-8	 2.1339386775227013E-5	 1.1653142173421624E-6	 3.6138372036714387E-4	 0.7367262998778314	 0.0	 0.008290382968418407	 0.02301366008110037	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126052E-6	 -5.55	 0.0	 6.159129075881204E-4	 6.056483059833553E-4	 0.033546480752475245	 0.08573227465343651	 
-18.60000000000001	 0.01456437611128543	 2.1050075965755753E-4	 0.8469396471708042	 0.15146105426812492	 2.8968560170753935E-4	 737.4152917004354	 726.6691527692263	 643.7616475721321	 735.684212352027	 1544.6873820424685	 1812.7152724316134	 1.683145140311795	 2.1319277079731194	 NaN	 39.889876456606416	 39.88959601893938	 39.88961076346785	 -50318.22362524785	 -6.5785775056542	 -162.36697464764728	 0.0	 0.0	 2.000000002E-6	 9975.757889939143	 1.3042252235565241	 0.0	 0.0	 21.167042710833204	 4.965595415808111E-4	 -0.038186038571744144	 4251.998393145476	 1252.189307504573	 0.3287191633108772	 10011.592234694926	 0.030456369302773918	 0.004027709045641805	 0.0034037324616373495	 6.219765840024555E-4	 2.000000002E-6	 0.1970676707273492	 0.02679662582214475	 0.009656706376154848	 6.246398457721338E-10	 7.250795144888945E-7	 8.760223926968806E-14	 2.4788696052826252E-8	 2.151777739042277E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873198	 0.19543978286564362	 0.02657527088477966	 0.00957693664509865	 6.19479975464046E-10	 7.190899570132732E-7	 8.687859636347716E-14	 2.458392772495711E-8	 2.1340028658246348E-5	 1.1653492696806473E-6	 3.6139459069233225E-4	 0.73674846040694	 0.0	 0.008260552609655424	 0.023014352325810797	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126052E-6	 -5.55	 0.0	 6.181505241747211E-4	 6.078825777816292E-4	 0.033653147097176546	 0.08544749065318782	 
-18.400000000000006	 0.014590524003765296	 2.0927665493308587E-4	 0.8463812829733383	 0.15201180807658723	 2.8963577934585836E-4	 738.4113124367716	 727.6717900759168	 644.5228431529713	 736.6752003576203	 1545.5688158057292	 1812.6014186193916	 1.6844227347481775	 2.131927707973119	 NaN	 40.176870845391704	 40.1765960189394	 40.177285874840436	 -45291.05974399718	 -5.921328802426156	 -163.55124040813251	 0.0	 0.0	 2.000000002E-6	 10042.713622507663	 1.312978980037086	 0.0	 0.0	 21.42963850684062	 4.965595415808111E-4	 -0.038464558376077644	 4251.998393145476	 1257.6497742162362	 0.3313981355098223	 10079.88347598184	 0.0304162347216437	 0.004027709045641805	 0.0034015018822984243	 6.242071633413806E-4	 2.000000002E-6	 0.1970676707273492	 0.026796625822144742	 0.009656706376154846	 6.246398457721338E-10	 7.250795144888943E-7	 8.760223926968804E-14	 2.4788696052826252E-8	 2.151777739042277E-5	 1.1750558806016435E-6	 3.644047755116555E-4	 0.7428851018738984	 0.0	 0.0	 0.023206047098731978	 0.1954456000578254	 0.026576061887797337	 0.009577221699042942	 6.194984140542716E-10	 7.191113604574166E-7	 8.688118227246724E-14	 2.4584659456388977E-8	 2.1340663836233402E-5	 1.1653839558666492E-6	 3.6140534746742015E-4	 0.7367703894498451	 0.0	 0.008231033855207674	 0.023015037339416806	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.13787029412605E-6	 -5.55	 0.0	 6.203807349383924E-4	 6.101094768555729E-4	 0.03375947642088385	 0.08516552818390076	 
-18.200000000000003	 0.014616671896245163	 2.0806505695652094E-4	 0.8458247198002483	 0.1525607497295948	 2.8958659521603395E-4	 739.4021017667852	 728.6691597514463	 645.280624312281	 737.6609791109258	 1546.4457780940188	 1812.4932049869421	 1.6856889094102157	 2.1319277079731185	 NaN	 40.465403126221645	 40.4655960189394	 40.46562909921509	 -45291.05974399718	 -5.921328802426156	 -164.73550616861775	 0.0	 0.0	 2.000000002E-6	 10111.151032833246	 1.321926450271055	 0.0	 0.0	 21.694023796894832	 4.965595415808111E-4	 -0.038743078180411145	 4251.998393145476	 1263.1082257047558	 0.33408174308237687	 10148.237475647938	 0.0303765101978219	 0.004027709045641805	 0.003399278639301132	 6.264304063386728E-4	 2.000000002E-6	 0.19706767072734924	 0.026796625822144742	 0.009656706376154848	 6.246398457721339E-10	 7.250795144888944E-7	 8.760223926968805E-14	 2.4788696052826256E-8	 2.151777739042277E-5	 1.1750558806016437E-6	 3.644047755116556E-4	 0.7428851018738986	 0.0	 0.0	 0.023206047098731985	 0.19545135689405274	 0.026576844683807128	 0.009577503795425865	 6.195166613359284E-10	 7.191325418313138E-7	 8.688374135150219E-14	 2.4585383595782002E-8	 2.1341292423966522E-5	 1.1654182821680546E-6	 3.614159926361855E-4	 0.7367920909691833	 0.0	 0.008201821370957393	 0.023015715245702194	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.13787029412605E-6	 -5.55	 0.0	 6.226036129877263E-4	 6.123290757710412E-4	 0.033865471898088514	 0.0848863409231718	 
-18.0	 0.014642819788725028	 2.06865989093402E-4	 0.8452700223876616	 0.15310782394609534	 2.895299516729413E-4	 740.4125981398352	 729.6854217523845	 646.0386277943377	 738.666352609733	 1547.3403366080177	 1812.4107587557498	 1.6869438369681238	 2.1319277079731185	 NaN	 40.75561754846653	 40.7555960189394	 40.755964028964556	 -41957.55972086776	 -5.485508801494059	 -165.83260792891656	 0.0	 0.0	 2.000000002E-6	 10179.71521680925	 1.3308904948239266	 0.0	 0.0	 21.96020189585962	 4.965595415808111E-4	 -0.039001098447320796	 4251.998393145476	 1268.5759609509798	 0.3368028226405278	 10217.653411321882	 0.03033719649739177	 0.004027709045641805	 0.0033970626606736674	 6.286463849661377E-4	 2.000000002E-6	 0.1970676707273492	 0.026796625822144735	 0.009656706376154846	 6.246398457721338E-10	 7.250795144888943E-7	 8.760223926968804E-14	 2.4788696052826252E-8	 2.151777739042277E-5	 1.1750558806016437E-6	 3.644047755116555E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873198	 0.19545705440062489	 0.026577619412361878	 0.00957778298453811	 6.195347205620477E-10	 7.191535049110714E-7	 8.688627405680147E-14	 2.4586100272232043E-8	 2.13419145335071E-5	 1.1654522547043796E-6	 3.614265280963941E-4	 0.7368135688337899	 0.0	 0.008172909949053158	 0.023016386165520594	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.137870294126048E-6	 -5.55	 0.0	 6.24819230235373E-4	 6.145414459103358E-4	 0.03397113665375701	 0.08460988360718023	 
