Kurbelwinkel	p_Zyl_1	p_ein_1	p_aus_1	ZZP_1	ti_1	Inj_1	Optiktrigger_1
[KWnZOT]	[bar]	[bar]	[bar]	[V]	[V]	[V]	[V]
236,400000	1,059653	0,419337	0,953885	0,018312	9,991454	10,468168	-0,011353
236,500000	1,059653	0,419215	0,953580	0,018312	9,991454	10,455960	-0,011353
236,600000	1,059653	0,419215	0,953275	0,020753	9,991454	10,431545	-0,011353
236,700000	1,059653	0,419093	0,953122	0,018312	9,991454	10,431545	-0,011353
236,800000	1,059653	0,418971	0,952664	0,018312	9,991454	10,419336	-0,011353
236,900000	1,059653	0,418971	0,952359	0,018312	9,991454	10,419336	-0,011353
237,000000	1,053549	0,418849	0,952054	0,018312	9,991454	10,407129	-0,011353
237,100000	1,053549	0,418849	0,951901	0,018312	9,991454	10,407129	-0,011353
237,200000	1,053549	0,418727	0,951596	0,018312	9,991454	10,407129	-0,011353
237,300000	1,053549	0,418727	0,951291	0,020753	9,991454	10,407129	-0,011353
237,400000	1,053549	0,418727	0,950986	0,018312	9,991454	10,419336	-0,011353
237,500000	1,053549	0,418727	0,950681	0,018312	9,991454	10,431545	-0,011353
237,600000	1,053549	0,418727	0,950528	0,018312	9,991454	10,443753	-0,011353
237,700000	1,053549	0,418605	0,950223	0,020753	9,991454	10,455960	-0,011353
237,800000	1,047445	0,418483	0,949918	0,018312	9,991454	10,468168	-0,011353
237,900000	1,053549	0,418483	0,949765	0,018312	9,991454	10,468168	-0,011353
238,000000	1,053549	0,418483	0,949460	0,018312	9,991454	10,492583	-0,011353
238,100000	1,053549	0,418361	0,949155	0,015870	9,991454	10,492583	-0,011353
238,200000	1,053549	0,418238	0,949002	0,018312	9,991454	10,516998	-0,011353
238,300000	1,053549	0,418238	0,948697	0,020753	9,991454	10,529207	-0,011353
238,400000	1,053549	0,418116	0,948544	0,018312	9,991454	10,541415	-0,011353
238,500000	1,053549	0,418116	0,948392	0,020753	9,991454	10,553622	-0,011353
238,600000	1,053549	0,417994	0,948239	0,018312	9,991454	10,565830	-0,011353
238,700000	1,053549	0,417994	0,948086	0,018312	9,991454	10,578039	-0,011353
238,800000	1,053549	0,417994	0,947934	0,018312	9,991454	10,590246	-0,011353
238,900000	1,053549	0,417994	0,947781	0,018312	9,991454	10,602454	-0,011353
239,000000	1,047445	0,417872	0,947629	0,018312	9,991454	10,602454	-0,011353
239,100000	1,047445	0,417872	0,947323	0,018312	9,991454	10,614661	-0,011353
239,200000	1,047445	0,417750	0,947171	0,018312	9,991454	10,626869	-0,011353
239,300000	1,047445	0,417750	0,947018	0,018312	9,991454	10,651284	-0,011353
239,400000	1,047445	0,417750	0,946866	0,018312	9,991454	10,663492	-0,011353
239,500000	1,047445	0,417628	0,946560	0,018312	9,991454	10,700116	-0,011353
239,600000	1,047445	0,417628	0,946560	0,018312	9,991454	10,712323	-0,011353
239,700000	1,047445	0,417628	0,946408	0,018312	9,991454	10,736740	-0,011353
239,800000	1,041341	0,417628	0,946255	0,020753	9,991454	10,773363	-0,011353
239,900000	1,041341	0,417506	0,946103	0,018312	9,991454	10,785570	-0,011353
240,000000	1,041341	0,417506	0,945950	0,018312	9,991454	10,797778	-0,011353
240,100000	1,041341	0,417506	0,945797	0,018312	9,991454	10,822193	-0,011353
240,200000	1,041341	0,417506	0,945645	0,018312	9,991454	10,834402	-0,011353
240,300000	1,041341	0,417506	0,945340	0,018312	9,991454	10,858817	-0,011353
240,400000	1,047445	0,417384	0,945187	0,018312	9,991454	10,871025	-0,011353
240,500000	1,047445	0,417384	0,945035	0,018312	9,991454	10,895441	-0,011353
240,600000	1,047445	0,417384	0,944882	0,018312	9,991454	10,907648	-0,011353
240,700000	1,047445	0,417384	0,944729	0,018312	9,991454	10,932064	-0,011353
240,800000	1,047445	0,417384	0,944577	0,018312	9,991454	10,944271	-0,011353
240,900000	1,047445	0,417384	0,944272	0,018312	9,991454	10,968687	-0,011353
241,000000	1,047445	0,417384	0,944272	0,018312	9,991454	10,993103	-0,011353
241,100000	1,047445	0,417384	0,944119	0,018312	9,991454	11,005310	-0,011353
241,200000	1,047445	0,417384	0,943814	0,018312	9,991454	11,029726	-0,011353
241,300000	1,047445	0,417384	0,943661	0,018312	9,991454	11,041933	-0,011353
241,400000	1,047445	0,417262	0,943356	0,018312	9,991454	11,066350	-0,011353
241,500000	1,047445	0,417262	0,943203	0,018312	9,991454	11,078557	-0,011353
241,600000	1,047445	0,417262	0,943051	0,018312	9,991454	11,090765	-0,011353
241,700000	1,047445	0,417262	0,942746	0,020753	9,991454	11,102972	-0,011353
241,800000	1,041341	0,417140	0,942593	0,018312	9,991454	11,102972	-0,011353
241,900000	1,041341	0,417140	0,942288	0,018312	9,991454	11,115180	-0,011353
242,000000	1,041341	0,417018	0,942135	0,018312	9,991454	11,115180	-0,011353
242,100000	1,041341	0,417018	0,941830	0,015870	9,991454	11,115180	-0,011353
242,200000	1,041341	0,417018	0,941525	0,018312	9,991454	11,127388	-0,011353
242,300000	1,035238	0,417018	0,941372	0,018312	9,991454	11,115180	-0,011353
242,400000	1,035238	0,417018	0,941067	0,020753	9,991454	11,127388	-0,011353
242,500000	1,035238	0,416896	0,940762	0,020753	9,991454	11,115180	-0,011353
242,600000	1,035238	0,416896	0,940609	0,018312	9,991454	11,127388	-0,011353
242,700000	1,035238	0,416896	0,940304	0,018312	9,991454	11,115180	-0,011353
242,800000	1,035238	0,416896	0,940151	0,020753	9,991454	11,115180	-0,011353
242,900000	1,035238	0,416896	0,939846	0,018312	9,991454	11,102972	-0,011353
243,000000	1,035238	0,416896	0,939541	0,018312	9,991454	11,090765	-0,011353
243,100000	1,035238	0,416773	0,939236	0,018312	9,991454	11,078557	-0,011353
243,200000	1,035238	0,416773	0,938931	0,018312	9,991454	11,078557	-0,011353
243,300000	1,035238	0,416773	0,938778	0,018312	9,991454	11,066350	-0,011353
243,400000	1,041341	0,416651	0,938473	0,018312	9,991454	11,066350	-0,011353
243,500000	1,041341	0,416651	0,938320	0,018312	9,991454	11,054142	-0,011353
243,600000	1,041341	0,416651	0,938015	0,018312	9,991454	11,054142	-0,011353
243,700000	1,041341	0,416529	0,937710	0,020753	9,991454	11,041933	-0,011353
243,800000	1,041341	0,416529	0,937557	0,018312	9,991454	11,029726	-0,011353
243,900000	1,041341	0,416529	0,937252	0,018312	9,991454	11,005310	-0,011353
244,000000	1,041341	0,416529	0,936947	0,018312	9,991454	11,005310	-0,011353
244,100000	1,035238	0,416407	0,936794	0,018312	9,991454	10,968687	-0,011353
244,200000	1,035238	0,416407	0,936642	0,020753	9,991454	10,956479	-0,011353
244,300000	1,035238	0,416285	0,936336	0,018312	9,991454	10,932064	-0,011353
244,400000	1,035238	0,416285	0,936031	0,018312	9,991454	10,907648	-0,011353
244,500000	1,029134	0,416285	0,935879	0,018312	9,991454	10,883232	-0,011353
244,600000	1,029134	0,416285	0,935573	0,018312	9,991454	10,846609	-0,011353
244,700000	1,029134	0,416163	0,935421	0,018312	9,991454	10,809985	-0,011353
244,800000	1,029134	0,416163	0,935116	0,018312	9,991454	10,785570	-0,011353
244,900000	1,029134	0,416041	0,934963	0,018312	9,991454	10,748947	-0,011353
245,000000	1,029134	0,415919	0,934810	0,018312	9,991454	10,736740	-0,011353
245,100000	1,029134	0,415919	0,934505	0,020753	9,991454	10,712323	-0,011353
245,200000	1,029134	0,415797	0,934353	0,018312	9,991454	10,687908	-0,011353
245,300000	1,029134	0,415797	0,934200	0,018312	9,991454	10,675701	-0,011353
245,400000	1,029134	0,415675	0,933895	0,018312	9,991454	10,639077	-0,011353
245,500000	1,029134	0,415553	0,933742	0,018312	9,991454	10,626869	-0,011353
245,600000	1,029134	0,415553	0,933590	0,018312	9,991454	10,590246	-0,011353
245,700000	1,029134	0,415431	0,933437	0,018312	9,991454	10,565830	-0,011353
245,800000	1,029134	0,415431	0,933285	0,018312	9,991454	10,541415	-0,011353
245,900000	1,029134	0,415431	0,933132	0,020753	9,991454	10,516998	-0,011353
246,000000	1,029134	0,415431	0,933132	0,018312	9,991454	10,504791	-0,011353
246,100000	1,029134	0,415309	0,932979	0,018312	9,991454	10,468168	-0,011353
246,200000	1,029134	0,415309	0,932827	0,020753	9,991454	10,455960	-0,011353
246,300000	1,023030	0,415186	0,932674	0,018312	9,991454	10,431545	-0,011353
246,400000	1,023030	0,415186	0,932522	0,018312	9,991454	10,419336	-0,011353
246,500000	1,023030	0,415064	0,932522	0,020753	9,991454	10,407129	-0,011353
246,600000	1,023030	0,415064	0,932369	0,020753	9,991454	10,394921	-0,011353
246,700000	1,023030	0,415064	0,932216	0,018312	9,991454	10,370506	-0,011353
246,800000	1,023030	0,414942	0,932216	0,020753	9,991454	10,370506	-0,011353
246,900000	1,023030	0,414942	0,932064	0,018312	9,991454	10,358297	-0,011353
247,000000	1,023030	0,414942	0,932064	0,020753	9,991454	10,321674	-0,011353
247,100000	1,023030	0,414820	0,931911	0,018312	9,991454	10,333882	-0,011353
247,200000	1,023030	0,414942	0,931911	0,020753	9,991454	10,285052	-0,011353
247,300000	1,023030	0,414820	0,931911	0,018312	9,991454	10,285052	-0,011353
247,400000	1,023030	0,414820	0,931759	0,018312	9,991454	10,260635	-0,011353
247,500000	1,023030	0,414820	0,931759	0,018312	9,991454	10,248428	-0,011353
247,600000	1,023030	0,414698	0,931759	0,018312	9,991454	10,236220	-0,011353
247,700000	1,023030	0,414698	0,931759	0,018312	9,991454	10,211805	-0,011353
247,800000	1,029134	0,414698	0,931759	0,020753	9,991454	10,224012	-0,011353
247,900000	1,029134	0,414698	0,931759	0,018312	9,991454	10,211805	-0,011353
248,000000	1,029134	0,414698	0,931759	0,018312	9,991454	10,224012	-0,011353
248,100000	1,023030	0,414698	0,931606	0,018312	9,991454	10,211805	-0,011353
248,200000	1,023030	0,414698	0,931606	0,018312	9,991454	10,211805	-0,011353
248,300000	1,023030	0,414698	0,931606	0,020753	9,991454	10,211805	-0,011353
248,400000	1,023030	0,414698	0,931606	0,018312	9,991454	10,211805	-0,011353
248,500000	1,023030	0,414698	0,931606	0,018312	9,991454	10,199596	-0,011353
248,600000	1,023030	0,414698	0,931606	0,018312	9,991454	10,199596	-0,011353
248,700000	1,023030	0,414698	0,931606	0,018312	9,991454	10,211805	-0,011353
248,800000	1,023030	0,414698	0,931606	0,018312	9,991454	10,187389	-0,011353
248,900000	1,023030	0,414698	0,931453	0,018312	9,991454	10,211805	-0,011353
249,000000	1,016926	0,414698	0,931453	0,018312	9,991454	10,187389	-0,011353
249,100000	1,016926	0,414576	0,931453	0,018312	9,991454	10,199596	-0,011353
249,200000	1,016926	0,414698	0,931453	0,020753	9,991454	10,199596	-0,011353
249,300000	1,016926	0,414698	0,931453	0,020753	9,991454	10,199596	-0,011353
249,400000	1,016926	0,414576	0,931453	0,018312	9,991454	10,211805	-0,011353
249,500000	1,016926	0,414576	0,931301	0,018312	9,991454	10,211805	-0,011353
249,600000	1,016926	0,414576	0,931301	0,018312	9,991454	10,236220	-0,011353
249,700000	1,016926	0,414576	0,931301	0,018312	9,991454	10,248428	-0,011353
249,800000	1,016926	0,414576	0,931148	0,018312	9,991454	10,260635	-0,011353
249,900000	1,016926	0,414576	0,931148	0,018312	9,991454	10,260635	-0,011353
250,000000	1,016926	0,414454	0,931148	0,018312	9,991454	10,260635	-0,011353
250,100000	1,016926	0,414454	0,930996	0,018312	9,991454	10,248428	-0,011353
250,200000	1,016926	0,414454	0,930996	0,018312	9,991454	10,260635	-0,011353
250,300000	1,016926	0,414332	0,930996	0,018312	9,991454	10,260635	-0,011353
250,400000	1,016926	0,414454	0,930996	0,018312	9,991454	10,260635	-0,011353
250,500000	1,016926	0,414454	0,930843	0,018312	9,991454	10,285052	-0,011353
250,600000	1,016926	0,414332	0,930996	0,018312	9,991454	10,285052	-0,011353
250,700000	1,016926	0,414332	0,930843	0,018312	9,991454	10,309467	-0,011353
250,800000	1,016926	0,414332	0,930996	0,020753	9,991454	10,309467	-0,011353
250,900000	1,016926	0,414210	0,930996	0,018312	9,991454	10,321674	-0,011353
251,000000	1,016926	0,414210	0,930843	0,018312	9,991454	10,333882	-0,011353
251,100000	1,016926	0,414210	0,930843	0,020753	9,991454	10,333882	-0,011353
251,200000	1,016926	0,414088	0,930843	0,018312	9,991454	10,346090	-0,011353
251,300000	1,010822	0,414088	0,930843	0,020753	9,991454	10,346090	-0,011353
251,400000	1,010822	0,413966	0,930843	0,018312	9,991454	10,346090	-0,011353
251,500000	1,010822	0,413966	0,930843	0,018312	9,991454	10,358297	-0,011353
251,600000	1,010822	0,413966	0,930843	0,018312	9,991454	10,346090	-0,011353
251,700000	1,010822	0,413844	0,930843	0,018312	9,991454	10,346090	-0,011353
251,800000	1,010822	0,413844	0,930843	0,018312	9,991454	10,346090	-0,011353
251,900000	1,010822	0,413722	0,930843	0,020753	9,991454	10,346090	-0,011353
252,000000	1,010822	0,413599	0,930996	0,018312	9,991454	10,346090	-0,011353
252,100000	1,010822	0,413599	0,930996	0,018312	9,991454	10,358297	-0,011353
252,200000	1,010822	0,413477	0,930996	0,020753	9,991454	10,358297	-0,011353
252,300000	1,010822	0,413355	0,930996	0,020753	9,991454	10,382714	-0,011353
252,400000	1,010822	0,413355	0,930996	0,020753	9,991454	10,370506	-0,011353
252,500000	1,010822	0,413233	0,931148	0,018312	9,991454	10,370506	-0,011353
252,600000	1,010822	0,413233	0,931148	0,018312	9,991454	10,370506	-0,011353
252,700000	1,010822	0,413233	0,931301	0,018312	9,991454	10,358297	-0,011353
252,800000	1,010822	0,413111	0,931453	0,018312	9,991454	10,358297	-0,011353
252,900000	1,010822	0,413111	0,931453	0,018312	9,991454	10,333882	-0,011353
253,000000	1,010822	0,413111	0,931606	0,018312	9,991454	10,333882	-0,011353
253,100000	1,010822	0,413111	0,931759	0,018312	9,991454	10,333882	-0,011353
253,200000	1,010822	0,413111	0,931759	0,018312	9,991454	10,321674	-0,011353
253,300000	1,010822	0,412989	0,931911	0,018312	9,991454	10,321674	-0,011353
253,400000	1,010822	0,412989	0,932064	0,018312	9,991454	10,321674	-0,011353
253,500000	1,010822	0,412989	0,932216	0,018312	9,991454	10,321674	-0,011353
253,600000	1,010822	0,412989	0,932369	0,020753	9,991454	10,321674	-0,011353
253,700000	1,010822	0,412867	0,932369	0,015870	9,991454	10,309467	-0,011353
253,800000	1,010822	0,412867	0,932522	0,018312	9,991454	10,285052	-0,011353
253,900000	1,010822	0,412867	0,932827	0,018312	9,991454	10,285052	-0,011353
254,000000	1,010822	0,412867	0,932979	0,018312	9,991454	10,260635	-0,011353
254,100000	1,010822	0,412867	0,932979	0,018312	9,991454	10,248428	-0,011353
254,200000	1,010822	0,412867	0,933132	0,018312	9,991454	10,236220	-0,011353
254,300000	1,010822	0,412867	0,933285	0,018312	9,991454	10,236220	-0,011353
254,400000	1,010822	0,412867	0,933437	0,018312	9,991454	10,236220	-0,011353
254,500000	1,016926	0,412867	0,933590	0,018312	9,991454	10,224012	-0,011353
254,600000	1,016926	0,412867	0,933742	0,018312	9,991454	10,224012	-0,011353
254,700000	1,016926	0,412867	0,933895	0,020753	9,991454	10,211805	-0,011353
254,800000	1,016926	0,412867	0,934047	0,018312	9,991454	10,211805	-0,011353
254,900000	1,016926	0,412867	0,934200	0,018312	9,991454	10,187389	-0,011353
255,000000	1,010822	0,412989	0,934200	0,018312	9,991454	10,187389	-0,011353
255,100000	1,010822	0,412989	0,934353	0,018312	9,991454	10,175181	-0,011353
255,200000	1,010822	0,412989	0,934505	0,018312	9,991454	10,175181	-0,011353
255,300000	1,010822	0,412989	0,934658	0,018312	9,991454	10,162973	-0,011353
255,400000	1,010822	0,412989	0,934810	0,015870	9,991454	10,150766	-0,011353
255,500000	1,004718	0,412989	0,934963	0,018312	9,991454	10,138558	-0,011353
255,600000	1,004718	0,412989	0,935268	0,018312	9,991454	10,138558	-0,011353
255,700000	1,004718	0,412989	0,935421	0,018312	9,991454	10,162973	-0,011353
255,800000	1,004718	0,412989	0,935421	0,018312	9,991454	10,150766	-0,011353
255,900000	1,004718	0,412989	0,935573	0,018312	9,991454	10,199596	-0,011353
256,000000	1,004718	0,412989	0,935573	0,020753	9,991454	10,199596	-0,011353
256,100000	1,004718	0,412989	0,935726	0,018312	9,991454	10,224012	-0,011353
256,200000	1,004718	0,412989	0,935879	0,018312	9,991454	10,236220	-0,011353
256,300000	1,004718	0,413111	0,935879	0,018312	9,991454	10,236220	-0,011353
256,400000	1,004718	0,413111	0,936031	0,018312	9,991454	10,272844	-0,011353
256,500000	1,010822	0,413111	0,936184	0,020753	9,991454	10,272844	-0,011353
256,600000	1,010822	0,413111	0,936184	0,018312	9,991454	10,309467	-0,011353
256,700000	1,010822	0,412989	0,936184	0,018312	9,991454	10,321674	-0,011353
256,800000	1,010822	0,412989	0,936489	0,018312	9,991454	10,333882	-0,011353
256,900000	1,016926	0,412989	0,936489	0,018312	9,991454	10,382714	-0,011353
257,000000	1,016926	0,412989	0,936642	0,018312	9,991454	10,419336	-0,011353
257,100000	1,016926	0,412989	0,936794	0,018312	9,991454	10,468168	-0,011353
257,200000	1,016926	0,412989	0,936794	0,018312	9,991454	10,516998	-0,011353
257,300000	1,023030	0,412989	0,936947	0,018312	9,991454	10,565830	-0,011353
257,400000	1,023030	0,412989	0,937099	0,018312	9,991454	10,614661	-0,011353
257,500000	1,023030	0,412989	0,937252	0,018312	9,991454	10,663492	-0,011353
257,600000	1,023030	0,412989	0,937252	0,018312	9,991454	10,675701	-0,011353
257,700000	1,023030	0,413111	0,937405	0,018312	9,991454	10,724531	-0,011353
257,800000	1,023030	0,413111	0,937557	0,018312	9,991454	10,736740	-0,011353
257,900000	1,023030	0,412989	0,937710	0,018312	9,991454	10,797778	-0,011353
258,000000	1,023030	0,412989	0,937862	0,018312	9,991454	10,846609	-0,011353
258,100000	1,023030	0,412989	0,938015	0,018312	9,991454	10,871025	-0,011353
258,200000	1,016926	0,412867	0,938168	0,018312	9,991454	10,980894	-0,011353
258,300000	1,016926	0,412867	0,938168	0,018312	9,991454	11,017518	-0,011353
258,400000	1,016926	0,412745	0,938320	0,018312	9,991454	11,102972	-0,011353
258,500000	1,016926	0,412745	0,938473	0,018312	9,991454	11,188427	-0,011353
258,600000	1,016926	0,412745	0,938625	0,018312	9,991454	11,249466	-0,011353
258,700000	1,010822	0,412745	0,938778	0,018312	9,991454	11,371544	-0,011353
258,800000	1,010822	0,412745	0,938931	0,018312	9,991454	11,408167	-0,011353
258,900000	1,010822	0,412745	0,939083	0,020753	9,991454	11,493621	-0,011353
259,000000	1,010822	0,412745	0,939236	0,018312	9,991454	11,566868	-0,011353
259,100000	1,010822	0,412745	0,939388	0,015870	9,991454	11,615700	-0,011353
259,200000	1,010822	0,412745	0,939541	0,020753	9,991454	11,701154	-0,011353
259,300000	1,010822	0,412745	0,939694	0,018312	9,991454	11,749985	-0,011353
259,400000	1,010822	0,412623	0,939846	0,018312	9,991454	11,823231	-0,011353
259,500000	1,010822	0,412623	0,939999	0,018312	9,991454	11,933102	-0,011353
259,600000	1,010822	0,412623	0,940304	0,020753	9,991454	12,006349	-0,011353
259,700000	1,010822	0,412623	0,940609	0,018312	9,991454	12,104011	-0,011353
259,800000	1,016926	0,412623	0,940762	0,018312	9,991454	12,226088	-0,011353
259,900000	1,016926	0,412623	0,940914	0,018312	9,991454	12,311543	-0,011353
260,000000	1,016926	0,412623	0,941220	0,018312	9,991454	12,445827	-0,011353
260,100000	1,016926	0,412623	0,941372	0,018312	9,991454	12,543489	-0,011353
260,200000	1,023030	0,412623	0,941525	0,018312	9,991454	12,628945	-0,011353
260,300000	1,023030	0,412623	0,941830	0,018312	9,991454	12,751022	-0,011353
260,400000	1,023030	0,412623	0,941983	0,018312	9,991454	12,799853	-0,011353
260,500000	1,023030	0,412623	0,942135	0,018312	9,991454	12,921932	-0,011353
260,600000	1,029134	0,412501	0,942288	0,018312	9,991454	13,007385	-0,011353
260,700000	1,029134	0,412501	0,942440	0,018312	9,991454	13,044009	-0,011353
260,800000	1,029134	0,412501	0,942746	0,018312	9,991454	13,190502	-0,011353
260,900000	1,029134	0,412501	0,942898	0,018312	9,991454	13,227125	-0,011353
261,000000	1,029134	0,412623	0,943203	0,018312	9,991454	13,349203	-0,011353
