Kurbelwinkel	Volumen	Pm_Zyl-korrigiert	Pm_Saug	Pm_Saug_alt	P_Abg	Pm_Zyl	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[bar]	
20.000000	0.000058	31.628777	0.990991	0.954572	1.036092	30.672286	
20.100000	0.000058	31.509341	0.990629	0.954504	1.036317	30.552850	
20.200000	0.000058	31.391351	0.990231	0.954512	1.036726	30.434859	
20.300000	0.000058	31.274356	0.989390	0.954422	1.036813	30.317865	
20.400000	0.000058	31.154566	0.989385	0.954266	1.036749	30.198075	
20.500000	0.000059	31.036415	0.988749	0.954206	1.036816	30.079924	
20.600000	0.000059	30.917975	0.988493	0.954086	1.036671	29.961484	
20.700000	0.000059	30.798410	0.987905	0.953814	1.036659	29.841919	
20.800000	0.000059	30.679134	0.987621	0.953644	1.036761	29.722643	
20.900000	0.000059	30.557546	0.986734	0.953699	1.036665	29.601055	
21.000000	0.000060	30.440359	0.986662	0.953706	1.036911	29.483867	
21.100000	0.000060	30.322304	0.986237	0.953512	1.037088	29.365813	
21.200000	0.000060	30.205213	0.986004	0.953202	1.036994	29.248721	
21.300000	0.000060	30.082789	0.985223	0.952914	1.036916	29.126298	
21.400000	0.000060	29.966115	0.984916	0.952792	1.036703	29.009624	
21.500000	0.000060	29.849956	0.984425	0.952736	1.036627	28.893465	
21.600000	0.000061	29.733154	0.984205	0.952640	1.036685	28.776663	
21.700000	0.000061	29.620399	0.983655	0.952511	1.036714	28.663908	
21.800000	0.000061	29.505300	0.983225	0.952466	1.036707	28.548809	
21.900000	0.000061	29.388498	0.982573	0.952345	1.036792	28.432007	
22.000000	0.000061	29.273495	0.982403	0.952129	1.036953	28.317004	
22.100000	0.000062	29.161993	0.981996	0.951924	1.036831	28.205502	
22.200000	0.000062	29.048757	0.981440	0.951857	1.036786	28.092266	
22.300000	0.000062	28.936163	0.981359	0.951870	1.036791	27.979672	
22.400000	0.000062	28.825368	0.980361	0.951832	1.036852	27.868877	
22.500000	0.000062	28.707506	0.980318	0.951708	1.036942	27.751015	
22.600000	0.000062	28.595009	0.979821	0.951654	1.037150	27.638518	
22.700000	0.000063	28.480038	0.979601	0.951576	1.037387	27.523547	
22.800000	0.000063	28.368183	0.979052	0.951395	1.037470	27.411692	
22.900000	0.000063	28.256810	0.978512	0.951293	1.037305	27.300319	
23.000000	0.000063	28.143927	0.978231	0.951309	1.037457	27.187436	
23.100000	0.000063	28.030080	0.977923	0.951305	1.037736	27.073589	
23.200000	0.000064	27.915463	0.977574	0.951265	1.038210	26.958972	
23.300000	0.000064	27.804347	0.976991	0.951010	1.038390	26.847855	
23.400000	0.000064	27.690564	0.976402	0.950774	1.038703	26.734073	
23.500000	0.000064	27.582436	0.976191	0.950720	1.038719	26.625944	
23.600000	0.000064	27.472733	0.975967	0.950735	1.038667	26.516242	
23.700000	0.000065	27.361296	0.975596	0.950687	1.038868	26.404804	
23.800000	0.000065	27.253906	0.975390	0.950570	1.039051	26.297415	
23.900000	0.000065	27.144203	0.974508	0.950460	1.038937	26.187712	
24.000000	0.000065	27.035143	0.974338	0.950406	1.039057	26.078652	
24.100000	0.000065	26.929070	0.973862	0.950363	1.039349	25.972579	
24.200000	0.000066	26.823158	0.973675	0.950290	1.039497	25.866667	
24.300000	0.000066	26.716411	0.973400	0.950164	1.039623	25.759920	
24.400000	0.000066	26.611109	0.972884	0.950072	1.039735	25.654618	
24.500000	0.000066	26.502113	0.972457	0.949959	1.039790	25.545622	
24.600000	0.000066	26.394981	0.972181	0.949715	1.039892	25.438489	
24.700000	0.000067	26.288522	0.971864	0.949564	1.039984	25.332031	
24.800000	0.000067	26.184056	0.971688	0.949472	1.039992	25.227565	
24.900000	0.000067	26.078626	0.971012	0.949399	1.040006	25.122135	
25.000000	0.000067	25.972167	0.970649	0.949325	1.040015	25.015676	
25.100000	0.000067	25.864713	0.970387	0.949268	1.040005	24.908222	
25.200000	0.000068	25.759091	0.970109	0.949114	1.040201	24.802599	
25.300000	0.000068	25.653660	0.969788	0.948977	1.040279	24.697169	
25.400000	0.000068	25.548262	0.969402	0.948938	1.040426	24.591771	
25.500000	0.000068	25.445755	0.969148	0.948791	1.040622	24.489264	
25.600000	0.000069	25.340550	0.968801	0.948628	1.040865	24.384059	
25.700000	0.000069	25.239585	0.968626	0.948448	1.040891	24.283094	
25.800000	0.000069	25.134380	0.968313	0.948235	1.040944	24.177889	
25.900000	0.000069	25.034507	0.967804	0.947987	1.040683	24.078016	
26.000000	0.000069	24.932418	0.967231	0.947743	1.040854	23.975926	
26.100000	0.000070	24.831196	0.967195	0.947516	1.041001	23.874704	
26.200000	0.000070	24.734246	0.967028	0.947372	1.041408	23.777755	
26.300000	0.000070	24.633827	0.966845	0.947365	1.041590	23.677336	
26.400000	0.000070	24.534179	0.966260	0.947230	1.041462	23.577688	
26.500000	0.000070	24.432925	0.965989	0.947056	1.041555	23.476434	
26.600000	0.000071	24.334080	0.965875	0.946861	1.041742	23.377589	
26.700000	0.000071	24.234625	0.965578	0.946667	1.042034	23.278134	
26.800000	0.000071	24.138157	0.965244	0.946520	1.042171	23.181666	
26.900000	0.000071	24.038863	0.964982	0.946413	1.042009	23.082372	
27.000000	0.000072	23.941785	0.964834	0.946318	1.042134	22.985294	
27.100000	0.000072	23.842972	0.964347	0.946197	1.042500	22.886481	
27.200000	0.000072	23.744866	0.964070	0.946039	1.042657	22.788375	
27.300000	0.000072	23.646439	0.963928	0.945789	1.042708	22.689948	
27.400000	0.000073	23.549522	0.963564	0.945602	1.042454	22.593030	
27.500000	0.000073	23.453022	0.963356	0.945527	1.042773	22.496531	
27.600000	0.000073	23.358160	0.963035	0.945470	1.042973	22.401669	
27.700000	0.000073	23.261789	0.962772	0.945420	1.043210	22.305298	
27.800000	0.000073	23.169529	0.962571	0.945234	1.043498	22.213038	
27.900000	0.000074	23.073222	0.962078	0.944918	1.043339	22.116731	
28.000000	0.000074	22.980834	0.962079	0.944685	1.043444	22.024343	
28.100000	0.000074	22.886551	0.961839	0.944495	1.043549	21.930060	
28.200000	0.000074	22.795577	0.961627	0.944327	1.043524	21.839086	
28.300000	0.000075	22.702450	0.961451	0.944179	1.043601	21.745959	
28.400000	0.000075	22.612214	0.961148	0.944166	1.043968	21.655723	
28.500000	0.000075	22.519184	0.960748	0.944030	1.044137	21.562693	
28.600000	0.000075	22.426956	0.960902	0.943945	1.044161	21.470465	
28.700000	0.000076	22.335918	0.960273	0.943765	1.044069	21.379427	
28.800000	0.000076	22.244911	0.960234	0.943657	1.043934	21.288420	
28.900000	0.000076	22.156121	0.959924	0.943627	1.043884	21.199630	
29.000000	0.000076	22.067106	0.959645	0.943624	1.044128	21.110615	
29.100000	0.000076	21.976389	0.959375	0.943476	1.044184	21.019897	
29.200000	0.000077	21.886217	0.959259	0.943332	1.044400	20.929726	
29.300000	0.000077	21.794761	0.959090	0.943108	1.044696	20.838270	
29.400000	0.000077	21.706292	0.958654	0.942911	1.044772	20.749801	
29.500000	0.000077	21.617534	0.958742	0.942746	1.044841	20.661043	
29.600000	0.000078	21.532245	0.958210	0.942633	1.044691	20.575754	
29.700000	0.000078	21.444901	0.958491	0.942540	1.044684	20.488410	
29.800000	0.000078	21.356207	0.957976	0.942376	1.045007	20.399716	
29.900000	0.000078	21.268991	0.957911	0.942154	1.045174	20.312500	
30.000000	0.000079	21.182032	0.957505	0.941908	1.045254	20.225541	
30.100000	0.000079	21.096294	0.957494	0.941756	1.045230	20.139803	
30.200000	0.000079	21.010973	0.957364	0.941635	1.045555	20.054482	
30.300000	0.000079	20.926616	0.956988	0.941539	1.045790	19.970125	
30.400000	0.000080	20.843833	0.956953	0.941370	1.045843	19.887342	
30.500000	0.000080	20.759990	0.956882	0.941134	1.045856	19.803499	
30.600000	0.000080	20.673995	0.956610	0.940935	1.045996	19.717504	
30.700000	0.000080	20.590730	0.956694	0.940775	1.046184	19.634239	
30.800000	0.000081	20.510420	0.956361	0.940745	1.046440	19.553929	
30.900000	0.000081	20.427573	0.956223	0.940640	1.046463	19.471082	
31.000000	0.000081	20.344822	0.955990	0.940527	1.046484	19.388331	
31.100000	0.000081	20.262007	0.955907	0.940347	1.046557	19.305516	
31.200000	0.000082	20.178967	0.955939	0.940121	1.046560	19.222476	
31.300000	0.000082	20.097662	0.955735	0.939942	1.046579	19.141171	
31.400000	0.000082	20.017096	0.955478	0.939793	1.046551	19.060605	
31.500000	0.000082	19.935309	0.955537	0.939661	1.046879	18.978818	
31.600000	0.000083	19.854196	0.955192	0.939507	1.047318	18.897705	
31.700000	0.000083	19.772987	0.955215	0.939370	1.047660	18.816496	
31.800000	0.000083	19.691618	0.954985	0.939197	1.047593	18.735127	
31.900000	0.000083	19.612272	0.954699	0.938960	1.047515	18.655781	
32.000000	0.000084	19.530967	0.954826	0.938735	1.047553	18.574476	
32.100000	0.000084	19.453870	0.954559	0.938474	1.047703	18.497379	
32.200000	0.000084	19.375038	0.954643	0.938363	1.047887	18.418547	
32.300000	0.000084	19.297652	0.954363	0.938271	1.048037	18.341161	
32.400000	0.000085	19.219848	0.954257	0.938081	1.047920	18.263357	
32.500000	0.000085	19.143329	0.954280	0.937909	1.047981	18.186838	
32.600000	0.000085	19.066746	0.954190	0.937736	1.048030	18.110255	
32.700000	0.000086	18.990484	0.953986	0.937424	1.048069	18.033993	
32.800000	0.000086	18.914640	0.954086	0.937183	1.047895	17.958149	
32.900000	0.000086	18.838732	0.953676	0.937059	1.047908	17.882241	
33.000000	0.000086	18.764365	0.953832	0.936939	1.047940	17.807874	
33.100000	0.000087	18.689742	0.953792	0.936824	1.048175	17.733251	
33.200000	0.000087	18.614187	0.953835	0.936606	1.048271	17.657696	
33.300000	0.000087	18.536833	0.953404	0.936353	1.048278	17.580342	
33.400000	0.000087	18.463719	0.953504	0.936097	1.048226	17.507228	
33.500000	0.000088	18.388389	0.953417	0.935946	1.048118	17.431898	
33.600000	0.000088	18.314729	0.953527	0.935770	1.048110	17.358238	
33.700000	0.000088	18.241262	0.953168	0.935587	1.048123	17.284771	
33.800000	0.000088	18.168180	0.953162	0.935431	1.048274	17.211689	
33.900000	0.000089	18.093460	0.953164	0.935204	1.048520	17.136969	
34.000000	0.000089	18.021310	0.953348	0.935016	1.048833	17.064819	
34.100000	0.000089	17.947362	0.953083	0.934797	1.048933	16.990870	
34.200000	0.000090	17.876207	0.953138	0.934651	1.049057	16.919716	
34.300000	0.000090	17.805760	0.953189	0.934530	1.049338	16.849269	
34.400000	0.000090	17.734734	0.953249	0.934410	1.049573	16.778243	
34.500000	0.000090	17.663420	0.953094	0.934140	1.049768	16.706928	
34.600000	0.000091	17.591751	0.953077	0.933960	1.049712	16.635260	
34.700000	0.000091	17.522557	0.952961	0.933799	1.049848	16.566066	
34.800000	0.000091	17.452238	0.953290	0.933603	1.049989	16.495747	
34.900000	0.000091	17.385710	0.953082	0.933387	1.050242	16.429218	
35.000000	0.000092	17.318314	0.953247	0.933238	1.050296	16.361823	
35.100000	0.000092	17.250372	0.953035	0.933083	1.050572	16.293881	
35.200000	0.000092	17.181692	0.953270	0.932954	1.050621	16.225200	
35.300000	0.000093	17.113814	0.952833	0.932809	1.050636	16.157323	
35.400000	0.000093	17.045133	0.953350	0.932674	1.050557	16.088642	
35.500000	0.000093	16.978284	0.953175	0.932541	1.050603	16.021793	
35.600000	0.000093	16.910471	0.953151	0.932478	1.050982	15.953979	
35.700000	0.000094	16.845966	0.953252	0.932326	1.051269	15.889475	
35.800000	0.000094	16.778346	0.953115	0.932121	1.051266	15.821854	
35.900000	0.000094	16.712588	0.953449	0.931908	1.051085	15.756097	
36.000000	0.000095	16.644068	0.953078	0.931759	1.051148	15.687577	
36.100000	0.000095	16.578311	0.953302	0.931670	1.051253	15.621820	
36.200000	0.000095	16.514545	0.953025	0.931558	1.051475	15.558054	
36.300000	0.000095	16.446314	0.953459	0.931340	1.051523	15.489823	
36.400000	0.000096	16.385922	0.953363	0.931188	1.051804	15.429431	
36.500000	0.000096	16.320518	0.953392	0.930981	1.051870	15.364027	
36.600000	0.000096	16.255917	0.953271	0.930721	1.051795	15.299426	
36.700000	0.000097	16.191926	0.953421	0.930492	1.052051	15.235435	
36.800000	0.000097	16.127807	0.953294	0.930343	1.052221	15.171316	
36.900000	0.000097	16.064877	0.953653	0.930168	1.052193	15.108386	
37.000000	0.000097	16.002460	0.953461	0.930033	1.052523	15.045969	
37.100000	0.000098	15.940076	0.953419	0.929813	1.052538	14.983585	
37.200000	0.000098	15.876664	0.953470	0.929599	1.052644	14.920172	
37.300000	0.000098	15.815982	0.953584	0.929399	1.052702	14.859491	
37.400000	0.000099	15.754240	0.953623	0.929278	1.053005	14.797749	
37.500000	0.000099	15.693687	0.953543	0.929050	1.053067	14.737195	
37.600000	0.000099	15.632362	0.953660	0.928915	1.053102	14.675871	
37.700000	0.000099	15.571006	0.953719	0.928757	1.053204	14.614515	
37.800000	0.000100	15.512444	0.953403	0.928584	1.053167	14.555953	
37.900000	0.000100	15.450831	0.953796	0.928418	1.053428	14.494340	
38.000000	0.000100	15.391402	0.953657	0.928205	1.053625	14.434911	
38.100000	0.000101	15.331748	0.953673	0.927905	1.053600	14.375257	
38.200000	0.000101	15.271548	0.953955	0.927707	1.053634	14.315057	
38.300000	0.000101	15.212794	0.953784	0.927590	1.053663	14.256303	
38.400000	0.000102	15.152883	0.953671	0.927439	1.053857	14.196392	
38.500000	0.000102	15.095510	0.953906	0.927293	1.053842	14.139019	
38.600000	0.000102	15.036242	0.953723	0.927048	1.053926	14.079750	
38.700000	0.000102	14.978965	0.953607	0.926749	1.054029	14.022474	
38.800000	0.000103	14.919921	0.953798	0.926578	1.053957	13.963430	
38.900000	0.000103	14.860782	0.953678	0.926433	1.053865	13.904290	
39.000000	0.000103	14.804115	0.953758	0.926261	1.054060	13.847624	
39.100000	0.000104	14.747802	0.953637	0.926120	1.054225	13.791311	
39.200000	0.000104	14.691521	0.953777	0.926001	1.054431	13.735030	
39.300000	0.000104	14.634984	0.953784	0.925727	1.054414	13.678492	
39.400000	0.000105	14.579570	0.953560	0.925525	1.054314	13.623079	
39.500000	0.000105	14.523193	0.953658	0.925306	1.054402	13.566702	
39.600000	0.000105	14.467715	0.953591	0.925165	1.054614	13.511224	
39.700000	0.000105	14.413394	0.953702	0.925083	1.054825	13.456903	
39.800000	0.000106	14.358848	0.953652	0.924926	1.054928	13.402357	
39.900000	0.000106	14.303274	0.953523	0.924661	1.054905	13.346782	
40.000000	0.000106	14.248727	0.953594	0.924476	1.054878	13.292236	
40.100000	0.000107	14.195145	0.953451	0.924365	1.055139	13.238654	
40.200000	0.000107	14.141016	0.953520	0.924208	1.055401	13.184525	
40.300000	0.000107	14.087852	0.953421	0.924056	1.055466	13.131361	
40.400000	0.000108	14.035522	0.953573	0.923884	1.055467	13.079031	
40.500000	0.000108	13.982100	0.953239	0.923696	1.055618	13.025609	
40.600000	0.000108	13.928903	0.953506	0.923464	1.055784	12.972412	
40.700000	0.000109	13.875803	0.953438	0.923260	1.055768	12.919312	
40.800000	0.000109	13.823345	0.953152	0.923094	1.055796	12.866853	
40.900000	0.000109	13.770308	0.953364	0.922925	1.055820	12.813817	
41.000000	0.000110	13.719970	0.953200	0.922818	1.055888	12.763479	
41.100000	0.000110	13.667769	0.953207	0.922657	1.055803	12.711278	
41.200000	0.000110	13.617206	0.953139	0.922419	1.055670	12.660715	
41.300000	0.000110	13.565262	0.953032	0.922274	1.055768	12.608771	
41.400000	0.000111	13.513350	0.953053	0.922126	1.056016	12.556859	
41.500000	0.000111	13.462370	0.953127	0.922046	1.056174	12.505879	
41.600000	0.000111	13.413702	0.953033	0.921951	1.056542	12.457211	
41.700000	0.000112	13.362240	0.953083	0.921816	1.056469	12.405749	
41.800000	0.000112	13.312641	0.953005	0.921730	1.056379	12.356150	
41.900000	0.000112	13.262881	0.952839	0.921542	1.056441	12.306390	
42.000000	0.000113	13.213346	0.952807	0.921380	1.056333	12.256855	
42.100000	0.000113	13.164615	0.952884	0.921198	1.056293	12.208123	
42.200000	0.000113	13.115819	0.952807	0.921066	1.056387	12.159327	
42.300000	0.000114	13.066284	0.952537	0.920896	1.056406	12.109793	
42.400000	0.000114	13.018194	0.952924	0.920823	1.056649	12.061703	
42.500000	0.000114	12.970202	0.952539	0.920693	1.056831	12.013710	
42.600000	0.000115	12.921116	0.952797	0.920498	1.057111	11.964625	
42.700000	0.000115	12.873766	0.952495	0.920345	1.056945	11.917275	
42.800000	0.000115	12.825548	0.952314	0.920277	1.057036	11.869057	
42.900000	0.000116	12.778134	0.952470	0.920167	1.057227	11.821642	
43.000000	0.000116	12.731297	0.952338	0.920099	1.057354	11.774806	
43.100000	0.000116	12.683818	0.952455	0.920046	1.057448	11.727327	
43.200000	0.000117	12.635986	0.952253	0.919976	1.057814	11.679495	
43.300000	0.000117	12.591109	0.952171	0.919925	1.057856	11.634618	
43.400000	0.000117	12.545236	0.952110	0.919814	1.057820	11.588745	
43.500000	0.000118	12.498849	0.952332	0.919676	1.057757	11.542358	
43.600000	0.000118	12.452463	0.951912	0.919669	1.057948	11.495972	
43.700000	0.000118	12.407265	0.951983	0.919667	1.058287	11.450774	
43.800000	0.000119	12.363833	0.952060	0.919693	1.058665	11.407342	
43.900000	0.000119	12.317318	0.951752	0.919623	1.058746	11.360827	
44.000000	0.000119	12.273469	0.951959	0.919628	1.058664	11.316978	
44.100000	0.000119	12.229620	0.951636	0.919525	1.058630	11.273129	
44.200000	0.000120	12.186317	0.951488	0.919524	1.058773	11.229826	
44.300000	0.000120	12.139481	0.951675	0.919477	1.058980	11.182990	
44.400000	0.000120	12.097045	0.951448	0.919454	1.059083	11.140554	
44.500000	0.000121	12.051526	0.951631	0.919449	1.059194	11.095035	
44.600000	0.000121	12.010922	0.951257	0.919477	1.059142	11.054431	
44.700000	0.000121	11.966302	0.951320	0.919430	1.058961	11.009811	
44.800000	0.000122	11.921971	0.951217	0.919346	1.059022	10.965480	
44.900000	0.000122	11.879407	0.951220	0.919334	1.059112	10.922916	
45.000000	0.000122	11.837357	0.951059	0.919302	1.059180	10.880866	
45.100000	0.000123	11.792833	0.951061	0.919315	1.059158	10.836342	
45.200000	0.000123	11.751940	0.951045	0.919348	1.059094	10.795449	
45.300000	0.000123	11.710243	0.950969	0.919236	1.059104	10.753752	
45.400000	0.000124	11.666748	0.950849	0.919216	1.059117	10.710256	
45.500000	0.000124	11.623734	0.950791	0.919249	1.059283	10.667243	
45.600000	0.000124	11.582358	0.950634	0.919238	1.059418	10.625867	
45.700000	0.000125	11.541625	0.950615	0.919260	1.059348	10.585134	
45.800000	0.000125	11.498933	0.950589	0.919325	1.059455	10.542442	
45.900000	0.000126	11.458007	0.950486	0.919319	1.059642	10.501516	
46.000000	0.000126	11.418302	0.950182	0.919307	1.059716	10.461811	
46.100000	0.000126	11.377794	0.950492	0.919349	1.059978	10.421303	
46.200000	0.000127	11.337093	0.950101	0.919346	1.059981	10.380602	
46.300000	0.000127	11.296842	0.950117	0.919382	1.060152	10.340351	
46.400000	0.000127	11.257716	0.949953	0.919416	1.060223	10.301225	
46.500000	0.000128	11.219263	0.949726	0.919407	1.060518	10.262772	
46.600000	0.000128	11.178402	0.949818	0.919378	1.060458	10.221911	
46.700000	0.000128	11.139340	0.949474	0.919357	1.060749	10.182848	
46.800000	0.000129	11.101241	0.949418	0.919406	1.060766	10.144750	
46.900000	0.000129	11.062435	0.949291	0.919492	1.060828	10.105944	
47.000000	0.000129	11.025654	0.949193	0.919552	1.060950	10.069162	
47.100000	0.000130	10.986109	0.949153	0.919505	1.060996	10.029618	
47.200000	0.000130	10.950163	0.949065	0.919540	1.061211	9.993672	
47.300000	0.000130	10.910458	0.948732	0.919527	1.061295	9.953967	
47.400000	0.000131	10.873001	0.948694	0.919558	1.061432	9.916510	
47.500000	0.000131	10.834003	0.948563	0.919588	1.061507	9.877512	
47.600000	0.000131	10.797125	0.948364	0.919661	1.061501	9.840634	
47.700000	0.000132	10.758384	0.948347	0.919642	1.061463	9.801893	
47.800000	0.000132	10.721152	0.948265	0.919665	1.061642	9.764661	
47.900000	0.000132	10.683471	0.947951	0.919690	1.061886	9.726980	
48.000000	0.000133	10.645565	0.947953	0.919709	1.061807	9.689074	
48.100000	0.000133	10.610293	0.947776	0.919698	1.061728	9.653802	
48.200000	0.000133	10.572998	0.947426	0.919806	1.061980	9.616506	
