Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust	p_Reale Ladung	p_Verbrennungslage	p_HC_CO	p_adiabat	Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal	LWA
-131.5	 0.0028096719577150914	 4.3470019103773207E-4	 52157.43703040262	 53285.14016626636	 53285.14016626636	 53285.14016626636	 52259.88328752371	 175.5	 4.89615878483254E-4	 110969.32128224657	 114732.81378256968	 
-131.4	 0.0028180590381858823	 4.344667581232719E-4	 52222.79147097217	 53322.72086820102	 53322.72086820102	 53322.72086820102	 52325.49082267246	 175.60000000000002	 4.896416183204894E-4	 110792.49542799273	 114586.67112612202	 
-131.3	 0.0028264461186566737	 4.3423284681678656E-4	 52319.05973737191	 53360.42517291013	 53360.42517291013	 53360.42517291013	 52422.00103851353	 175.7	 4.89666871573001E-4	 110616.12916814258	 114441.07763942757	 
-131.2	 0.002834833199127465	 4.3399845729894334E-4	 52446.26827303059	 53398.253419288645	 53398.253419288645	 53398.253419288645	 52549.44319777321	 175.8	 4.896916382385628E-4	 110440.23073101432	 114296.04148932516	 
-131.1	 0.0028432202795982565	 4.3376358975189547E-4	 52606.02427549426	 53436.20594763559	 53436.20594763559	 53436.20594763559	 52709.42516067063	 175.89999999999998	 4.897159183147955E-4	 110264.8083703259	 114151.57092448551	 
-131.0	 0.002851607360069048	 4.3352824435928663E-4	 52798.329377339556	 53474.283099659864	 53474.283099659864	 53474.283099659864	 52901.951572713864	 176.0	 4.897397117991649E-4	 110089.87036515285	 114007.67437966066	 
-130.89999999999998	 0.0028599944405398392	 4.3329242130625784E-4	 53029.9160253151	 53512.48521848599	 53512.48521848599	 53512.48521848599	 53133.75327750349	 176.10000000000002	 4.89763018688982E-4	 109915.42501988237	 113864.35929733516	 
-130.8	 0.0028683815210106306	 4.330561207794541E-4	 53300.750572363904	 53550.81264866001	 53550.81264866001	 53550.81264866001	 53404.800326479424	 176.2	 4.897858389814022E-4	 109741.48066416461	 113721.63473207493	 
-130.7	 0.0028767686014814216	 4.328193429670296E-4	 53539.63979762704	 53589.26573615526	 53589.26573615526	 53589.26573615526	 53643.934266859345	 176.3	 4.898081726734244E-4	 109568.04565285954	 113579.50893915747	 
-130.6	 0.002885155681952213	 4.325820880586544E-4	 53746.61669052976	 53627.844828378344	 53627.844828378344	 53627.844828378344	 53851.18507832254	 176.40000000000003	 4.898300197618906E-4	 109395.1283659804	 113437.9897242149	 
-130.5	 0.0028935427624230043	 4.3234435624552015E-4	 53953.78393807022	 53666.55027417498	 53666.55027417498	 53666.55027417498	 54058.639114365156	 176.5	 4.898513802434854E-4	 109222.73720863325	 113297.08329933339	 
-130.4	 0.0029019298428937957	 4.3210614772034727E-4	 54161.14297507545	 53705.38242383599	 53705.38242383599	 53705.38242383599	 54266.29782700069	 176.59999999999997	 4.898722541147354E-4	 109050.88061095223	 113156.79282557874	 
-130.3	 0.002910316923364587	 4.3186746267738935E-4	 54340.660576100156	 53744.34162910324	 53744.34162910324	 53744.34162910324	 54446.141028850405	 176.7	 4.898926413720083E-4	 108879.56702803088	 113017.12243720604	 
-130.2	 0.0029187040038353785	 4.316283013124409E-4	 54492.342278305325	 53783.4282431757	 53783.4282431757	 53783.4282431757	 54598.17167025025	 176.8	 4.89912542011513E-4	 108708.80493984863	 112878.07621972174	 
-130.1	 0.00292709108430617	 4.313886638228429E-4	 54596.96828200907	 53822.64262071544	 53822.64262071544	 53822.64262071544	 54703.17768155893	 176.89999999999998	 4.899319560292987E-4	 108538.60285119344	 112739.65711504962	 
-130.0	 0.002935478164776961	 4.3114855040748853E-4	 54654.50002322836	 53861.98511785372	 53861.98511785372	 53861.98511785372	 54761.11620697781	 177.0	 4.899508834212542E-4	 108368.96929157904	 112601.86576120778	 
-129.9	 0.002943865245247752	 4.309079612668302E-4	 54680.405876468394	 53901.45609219708	 53901.45609219708	 53901.45609219708	 54787.44687614223	 177.10000000000002	 4.899693241831077E-4	 108199.91281515763	 112464.69944926095	 
-129.8	 0.0029522523257185435	 4.306668966028852E-4	 54674.794088116454	 53941.05590283348	 53941.05590283348	 53941.05590283348	 54782.27540581566	 177.20000000000005	 4.899872783104264E-4	 108031.4421594807	 112328.15501042869	 
-129.7	 0.002960639406189335	 4.3042535661924126E-4	 54629.09189754106	 53980.7849103385	 53980.7849103385	 53980.7849103385	 54737.03214572202	 177.3	 4.900047457986154E-4	 107863.5660826882	 112192.22699833444	 
-129.6	 0.0029690264866601263	 4.3018334152106403E-4	 54543.18083050289	 54020.643476781464	 54020.643476781464	 54020.643476781464	 54651.5950767859	 177.39999999999998	 4.900217266429181E-4	 107696.29320645833	 112056.908985283	 
-129.5	 0.0029774135671309177	 4.2994085151510226E-4	 54457.17868471185	 54060.63196573173	 54060.63196573173	 54060.63196573173	 54566.05981034219	 177.5	 4.900382208384156E-4	 107529.63217667381	 111922.19809273705	 
-129.39999999999998	 0.002985800647601709	 4.296978868096944E-4	 54321.43530480778	 54100.750742264914	 54100.750742264914	 54100.750742264914	 54430.80168625862	 177.60000000000002	 4.900542283800257E-4	 107363.59166330736	 111788.09072163622	 
-129.3	 0.0029941877280725	 4.2945444761477447E-4	 54135.73640848186	 54141.00017296922	 54141.00017296922	 54141.00017296922	 54245.6021190995	 177.7	 4.900697492625026E-4	 107198.1803603006	 111654.58298825813	 
-129.2	 0.0030025748085432914	 4.2921053414187805E-4	 54003.52842935593	 54181.38062595173	 54181.38062595173	 54181.38062595173	 54113.85178939279	 177.8	 4.900847834804373E-4	 107033.40698543674	 111521.67109991075	 
-129.1	 0.0030109618890140828	 4.2896614660414937E-4	 53925.03879879147	 54221.89247084479	 54221.89247084479	 54221.89247084479	 54035.78274106699	 177.90000000000003	 4.900993310282565E-4	 106869.28028020676	 111389.35184074359	 
-129.0	 0.003019348969484874	 4.2872128521634643E-4	 53846.4732234397	 54262.53607881237	 54262.53607881237	 54262.53607881237	 53957.63104411488	 178.0	 4.901133919002218E-4	 106705.80900966859	 111257.62477424473	 
-128.89999999999998	 0.0030277360499556655	 4.2847595019484776E-4	 53767.83113041878	 54303.31182255653	 54303.31182255653	 54303.31182255653	 53879.39610856152	 178.09999999999997	 4.901269660904309E-4	 106543.00196229925	 111126.48810489377	 
-128.8	 0.003036123130426457	 4.282301417576583E-4	 53689.11194487667	 54344.22007632382	 54344.22007632382	 54344.22007632382	 53801.07734235074	 178.2	 4.901400535928156E-4	 106380.8679498418	 110995.94092072472	 
-128.7	 0.0030445102108972483	 4.2798386012441554E-4	 53610.315089981494	 54385.26121591185	 54385.26121591185	 54385.26121591185	 53722.67415133532	 178.3	 4.901526544011425E-4	 106219.41580714	 110865.9821659552	 
-128.6	 0.0030528972913680392	 4.277371055163959E-4	 53590.354329927795	 54426.43561867574	 54426.43561867574	 54426.43561867574	 53703.06901582561	 178.40000000000003	 4.901647685090121E-4	 106058.65439196436	 110736.61061970828	 
-128.5	 0.0030612843718388306	 4.274898781565212E-4	 53629.38415144027	 54467.74366353472	 54467.74366353472	 54467.74366353472	 53742.42166704744	 178.5	 4.901763959098591E-4	 105898.5925848353	 110607.82824845501	 
-128.4	 0.003069671452309622	 4.2724217826936367E-4	 53694.886338745695	 54509.1857309787	 54509.1857309787	 54509.1857309787	 53808.23466083612	 178.60000000000002	 4.901875365969516E-4	 105739.23928883499	 110479.63886647728	 
-128.3	 0.0030780585327804134	 4.269940060811535E-4	 53786.91290679362	 54550.76220307492	 54550.76220307492	 54550.76220307492	 53900.56243299597	 178.7	 4.901981905633909E-4	 105580.60342940997	 110352.04817245716	 
-128.2	 0.0030864456132512048	 4.267453618197841E-4	 53927.28555001569	 54592.473463474584	 54592.473463474584	 54592.473463474584	 54041.21695179774	 178.8	 4.902083578021114E-4	 105422.69395416458	 110225.06424692887	 
-128.1	 0.003094832693721996	 4.2649624571481845E-4	 54116.02841349055	 54634.31989741957	 54634.31989741957	 54634.31989741957	 54230.22682004543	 178.89999999999998	 4.90218038305881E-4	 105265.51983264415	 110098.69085972873	 
-128.0	 0.0031032197741927875	 4.2624665799749576E-4	 54304.98738481253	 54676.301891749164	 54676.301891749164	 54676.301891749164	 54419.46428633679	 179.0	 4.902272320672988E-4	 105109.09005610856	 109972.93059615277	 
-127.9	 0.0031116068546635785	 4.259965989007367E-4	 54494.16376920013	 54718.41983490682	 54718.41983490682	 54718.41983490682	 54608.93067460037	 179.10000000000002	 4.902359390787977E-4	 104953.41363729455	 109847.7899586733	 
-127.8	 0.00311999393513437	 4.2574606865915037E-4	 54683.55887676022	 54760.67411694694	 54760.67411694694	 54760.67411694694	 54798.627313800855	 179.2	 4.90244159332642E-4	 104798.500555789	 109723.27443412734	 
-127.69999999999999	 0.0031283810156051612	 4.2549506750904015E-4	 54873.174022494604	 54803.065129541756	 54803.065129541756	 54803.065129541756	 54988.55553794802	 179.3	 4.902518928209282E-4	 104644.3607845166	 109599.39104599302	 
-127.6	 0.0031367680960759526	 4.2524359568840974E-4	 55063.01052630685	 54845.593265988144	 54845.593265988144	 54845.593265988144	 55178.716686105756	 179.39999999999998	 4.902591395355847E-4	 104491.00335750068	 109476.14413493802	 
-127.5	 0.003145155176546744	 4.249916534369696E-4	 55253.069713009325	 54888.25892121457	 54888.25892121457	 54888.25892121457	 55369.11210240137	 179.5	 4.902658994683717E-4	 104338.4373289621	 109353.5378356972	 
-127.39999999999999	 0.0031535422570175354	 4.247392409961428E-4	 55404.74801511225	 54931.06249178801	 54931.06249178801	 54931.06249178801	 55521.157724764336	 179.60000000000002	 4.902721726108806E-4	 104186.67177302117	 109231.57744929522	 
-127.29999999999998	 0.0031619293374883267	 4.244863586090717E-4	 55544.184340986576	 54974.00437592096	 54974.00437592096	 54974.00437592096	 55660.97568202576	 179.7	 4.902779589545346E-4	 104035.71578338649	 109110.26528591357	 
-127.19999999999999	 0.0031703164179591177	 4.242330065206234E-4	 55709.993357860294	 55017.08497347839	 55017.08497347839	 55017.08497347839	 55827.16177712259	 179.8	 4.902832584905881E-4	 103885.57847302897	 108989.60403298667	 
-127.1	 0.003178703498429909	 4.239791849773963E-4	 55824.48573127096	 55060.30468598486	 55060.30468598486	 55060.30468598486	 55942.06732117394	 179.90000000000003	 4.902880712101267E-4	 103736.26897384107	 108869.60243209111	 
-127.0	 0.0031870905789007004	 4.2372489422772615E-4	 55887.61529830065	 55103.66391663157	 55103.66391663157	 55103.66391663157	 56005.64145843987	 180.0	 4.902923971040671E-4	 103587.79643628052	 108750.26951111801	 
-126.9	 0.003195477659371492	 4.234701345216925E-4	 55950.90793491503	 55147.16307028349	 55147.16307028349	 55147.16307028349	 56069.381508395236	 180.09999999999997	 4.902962361631573E-4	 103440.17002899775	 108631.61491972284	 
-126.8	 0.003203864739842283	 4.232149061111244E-4	 56014.36416386446	 55190.80255348652	 55190.80255348652	 55190.80255348652	 56133.28800311373	 180.2	 4.902995883779759E-4	 103293.39893844628	 108513.65129571156	 
-126.69999999999999	 0.0032122518203130746	 4.229592092496066E-4	 56077.984509982874	 55234.58277447471	 55234.58277447471	 55234.58277447471	 56197.36147680172	 180.3	 4.903024537389329E-4	 103147.49236847511	 108396.38452137522	 
-126.6	 0.0032206389007838655	 4.2270304419248606E-4	 56089.37033147388	 55278.504143177444	 55278.504143177444	 55278.504143177444	 56209.23164451983	 180.39999999999998	 4.903048322362694E-4	 103002.43992230347	 108279.80789496066	 
-126.5	 0.003229025981254657	 4.224464111968776E-4	 56048.58527717822	 55322.56707122678	 55322.56707122678	 55322.56707122678	 56168.957863068266	 180.5	 4.903067238600568E-4	 102858.20025158247	 108163.89075382474	 
-126.4	 0.0032374130617254483	 4.2218931052167067E-4	 56032.929671753474	 55366.771971964714	 55366.771971964714	 55366.771971964714	 56153.795348521046	 180.60000000000002	 4.90308128600198E-4	 102714.78089329791	 108048.63835942898	 
-126.3	 0.0032458001421962397	 4.219317424275346E-4	 56042.47127360979	 55411.11926045055	 55411.11926045055	 55411.11926045055	 56163.81407890513	 180.70000000000005	 4.90309046446427E-4	 102572.19298137532	 107934.06134694038	 
-126.19999999999999	 0.003254187222667031	 4.2167370717692586E-4	 56012.03377578172	 55455.609353468266	 55455.609353468266	 55455.609353468266	 56133.87536877113	 180.8	 4.903094773883081E-4	 102430.44767486084	 107820.17037148029	 
-126.1	 0.0032625743031378224	 4.21415205034093E-4	 55941.49992528066	 55500.242669533975	 55500.242669533975	 55500.242669533975	 56063.858427366955	 180.89999999999998	 4.903094214152376E-4	 102289.55615736578	 107706.97341115314	 
-126.0	 0.003270961383608614	 4.211562362650839E-4	 55899.81875284933	 55545.019628903356	 55545.019628903356	 55545.019628903356	 56022.67160347703	 181.0	 4.903088785164423E-4	 102149.52963648425	 107594.481313394	 
-125.9	 0.0032793484640794048	 4.2089680113775057E-4	 55887.07952472353	 55589.94065357918	 55589.94065357918	 55589.94065357918	 56010.40669469382	 181.10000000000002	 4.903078486809804E-4	 102010.37934318326	 107482.71422733611	 
-125.8	 0.003287735544550196	 4.20636899921757E-4	 55874.39639309317	 55635.00616731885	 55635.00616731885	 55635.00616731885	 55998.195525243915	 181.2	 4.903063318977412E-4	 101872.11830341176	 107371.69466579937	 
-125.69999999999999	 0.0032961226250209875	 4.203765328885836E-4	 55861.769378972036	 55680.21659564196	 55680.21659564196	 55680.21659564196	 55986.03811306928	 181.3	 4.903043281554459E-4	 101734.75950104174	 107261.43923658424	 
-125.6	 0.003304509705491779	 4.2011570031153417E-4	 55849.198503595835	 55725.572365837965	 55725.572365837965	 55725.572365837965	 55973.934476303686	 181.40000000000003	 4.903018374426468E-4	 101598.31413657079	 107151.9637442736	 
-125.5	 0.0033128967859625703	 4.1985440246574237E-4	 55836.683788422044	 55771.07390697378	 55771.07390697378	 55771.07390697378	 55961.88463327243	 181.5	 4.902988597477279E-4	 101462.79343056645	 107043.29147725798	 
-125.39999999999999	 0.0033212838664333616	 4.195926396281766E-4	 55862.044910126686	 55816.72164990155	 55816.72164990155	 55816.72164990155	 55987.68651485954	 181.59999999999997	 4.90295395058905E-4	 101328.20862289477	 106935.44438690676	 
-125.29999999999998	 0.003329670946904153	 4.193304120776475E-4	 55925.53041205473	 55862.51602726633	 55862.51602726633	 55862.51602726633	 56051.59241010259	 181.7	 4.902914433642263E-4	 101194.57097191084	 106828.43380862672	 
-125.19999999999999	 0.003338058027374944	 4.1906772009481274E-4	 55989.18376156908	 55908.45747351391	 55908.45747351391	 55908.45747351391	 56115.66892760798	 181.8	 4.902870046515719E-4	 101061.89175361031	 106722.26930967113	 
-125.1	 0.0033464451078457354	 4.1880456396218484E-4	 56026.19444720448	 55954.546424898625	 55954.546424898625	 55954.546424898625	 56153.12061780088	 181.90000000000003	 4.902820789086537E-4	 100930.18226073866	 106616.96297498044	 
-125.0	 0.0033548321883165267	 4.1854094396413474E-4	 56064.74214741703	 56000.78331949121	 56000.78331949121	 56000.78331949121	 56192.10884718579	 182.0	 4.90276666123017E-4	 100799.45380185683	 106512.52152395628	 
-124.9	 0.003363219268787318	 4.182768603869007E-4	 56131.70252145992	 56047.16859718672	 56047.16859718672	 56047.16859718672	 56259.495586768484	 182.10000000000002	 4.902707662820392E-4	 100669.71770036056	 106408.95296853338	 
-124.8	 0.0033716063492581095	 4.1801231351859205E-4	 56198.83601672086	 56093.70269971246	 56093.70269971246	 56093.70269971246	 56327.058447838855	 182.2	 4.902643793729314E-4	 100540.98529345306	 106306.27135704197	 
-124.69999999999999	 0.003379993429728901	 4.1774730364919666E-4	 56266.14320110375	 56140.38607063601	 56140.38607063601	 56140.38607063601	 56394.79800825448	 182.3	 4.902575053827373E-4	 100413.26793106191	 106204.49200384568	 
-124.6	 0.0033883805101996923	 4.1748183107058673E-4	 56333.62464479259	 56187.21915537319	 56187.21915537319	 56187.21915537319	 56462.714848206495	 182.39999999999998	 4.902501442983346E-4	 100286.57697470156	 106103.62957196745	 
-124.5	 0.003396767590670483	 4.172158960765245E-4	 56401.2809202617	 56234.202401196206	 56234.202401196206	 56234.202401196206	 56530.809550230115	 182.5	 4.902422961064344E-4	 100160.92379628337	 106003.69301347346	 
-124.4	 0.0034051546711412746	 4.1694949896266834E-4	 56469.112602286	 56281.33625724171	 56281.33625724171	 56281.33625724171	 56599.0826992152	 182.60000000000002	 4.902339607935822E-4	 100036.31977686254	 105904.68766996716	 
-124.3	 0.003413541751612066	 4.166826400265797E-4	 56537.12026795134	 56328.621174519	 56328.621174519	 56328.621174519	 56667.53488241688	 182.70000000000005	 4.90225138346158E-4	 99912.7763053212	 105806.62334051305	 
-124.19999999999999	 0.0034219288320828573	 4.1641531956772764E-4	 56605.30449666489	 56376.057605918184	 56376.057605918184	 56376.057605918184	 56736.16668946622	 182.8	 4.902158287503762E-4	 99790.30477698396	 105709.50893008358	 
-124.1	 0.0034303159125536487	 4.161475378874964E-4	 56673.66587016556	 56423.646006218434	 56423.646006218434	 56423.646006218434	 56804.97871238093	 182.89999999999998	 4.902060319922865E-4	 99668.91659216204	 105613.3437101963	 
-124.0	 0.00343870299302444	 4.158792952891904E-4	 56702.7709861272	 56471.38683209629	 56471.38683209629	 56471.38683209629	 56834.56054939387	 183.0	 4.901957480577735E-4	 99548.62315462169	 105518.13442161042	 
-123.89999999999999	 0.0034470900734952315	 4.1561059207804063E-4	 56692.72806044514	 56519.28054213395	 56519.28054213395	 56519.28054213395	 56825.01732401171	 183.10000000000002	 4.901849769325586E-4	 99429.43586997232	 105423.8805386799	 
