Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
-112.3	 0.004419991408107024	 3.814131901784597E-4	 63636.988501884494	 63233.83908036353	 63233.83908036353	 63233.83908036353	 63843.592987499804	 
-112.19999999999999	 0.0044283784885778155	 3.810932777292276E-4	 63720.781842975295	 63303.36842702423	 63303.36842702423	 63303.36842702423	 63928.1268816272	 
-112.1	 0.0044367655690486065	 3.8077295582999456E-4	 63804.82216443794	 63373.12092889729	 63373.12092889729	 63373.12092889729	 64012.9116479925	 
-112.0	 0.004445152649519398	 3.804522250555151E-4	 63848.803083643514	 63443.09734627316	 63443.09734627316	 63443.09734627316	 64057.67334231622	 
-111.9	 0.004453539729990189	 3.8013108598311296E-4	 63882.04991280891	 63513.29844275505	 63513.29844275505	 63513.29844275505	 64091.70998008608	 
-111.79999999999998	 0.004461926810460981	 3.7980953919268415E-4	 63944.78042365175	 63583.72498527478	 63583.72498527478	 63583.72498527478	 64155.207242553064	 
-111.69999999999999	 0.004470313890931772	 3.794875852667018E-4	 64007.722994328506	 63654.377744109	 63654.377744109	 63654.377744109	 64218.91901043198	 
-111.6	 0.004478700971402563	 3.7916522479022066E-4	 64070.87832940411	 63725.25749289525	 63725.25749289525	 63725.25749289525	 64282.84600053717	 
-111.5	 0.004487088051873355	 3.788424583508814E-4	 64166.61244675772	 63796.36500864827	 63796.36500864827	 63796.36500864827	 64379.32876894467	 
-111.4	 0.004495475132344146	 3.785192865389133E-4	 64295.07838658423	 63867.7010717763	 63867.7010717763	 63867.7010717763	 64508.52353382698	 
-111.29999999999998	 0.0045038622128149375	 3.7819570994714096E-4	 64393.131122439445	 63939.26646609754	 63939.26646609754	 63939.26646609754	 64607.33603178402	 
-111.19999999999999	 0.0045122492932857285	 3.7787172917098623E-4	 64460.74113799927	 64011.0619788567	 64011.0619788567	 64011.0619788567	 64675.73412327407	 
-111.1	 0.00452063637375652	 3.775473448084735E-4	 64566.48654913024	 64083.08840074154	 64083.08840074154	 64083.08840074154	 64782.24046405079	 
-111.0	 0.004529023454227311	 3.7722255746023366E-4	 64710.4972114855	 64155.346525899666	 64155.346525899666	 64155.346525899666	 64926.98849265376	 
-110.9	 0.004537410534698102	 3.76897367729508E-4	 64816.93242479095	 64227.83715195527	 64227.83715195527	 64227.83715195527	 65034.19899361955	 
-110.79999999999998	 0.004545797615168894	 3.7657177622215174E-4	 64885.74655050771	 64300.56108002605	 64300.56108002605	 64300.56108002605	 65103.823049249404	 
-110.69999999999999	 0.004554184695639685	 3.762457835466397E-4	 64990.127141283774	 64373.519114740215	 64373.519114740215	 64373.519114740215	 65208.988243429936	 
-110.6	 0.004562571776110477	 3.759193903140684E-4	 65103.83932672439	 64446.71206425353	 64446.71206425353	 64446.71206425353	 65323.48397685978	 
-110.5	 0.004570958856581268	 3.75592597138161E-4	 65191.473754987615	 64520.140740266535	 64520.140740266535	 64520.140740266535	 65411.92824221833	 
-110.39999999999999	 0.0045793459370520595	 3.7526540463527153E-4	 65279.36970598218	 64593.805958041776	 64593.805958041776	 64593.805958041776	 65500.638182053925	 
-110.29999999999998	 0.0045877330175228504	 3.749378134243879E-4	 65367.52811427111	 64667.70853642123	 64667.70853642123	 64667.70853642123	 65589.61474887782	 
-110.19999999999999	 0.004596120097993641	 3.746098241271369E-4	 65455.94991848335	 64741.84929784372	 64741.84929784372	 64741.84929784372	 65678.85889936538	 
-110.1	 0.004604507178464433	 3.7428143736778724E-4	 65501.308532095594	 64816.22906836252	 64816.22906836252	 64816.22906836252	 65725.08084932643	 
-110.0	 0.004612894258935224	 3.7395265377325346E-4	 65503.610023009285	 64890.848677662994	 64890.848677662994	 64890.848677662994	 65728.28326615627	 
-109.89999999999999	 0.004621281339406016	 3.736234739731001E-4	 65505.99948421612	 64965.70895908037	 64965.70895908037	 64965.70895908037	 65731.57202264713	 
-109.8	 0.004629668419876807	 3.732938985995459E-4	 65508.477044666266	 65040.81074961761	 65040.81074961761	 65040.81074961761	 65734.94724601711	 
-109.69999999999999	 0.004638055500347599	 3.7296392828746597E-4	 65511.04283381572	 65116.15488996333	 65116.15488996333	 65116.15488996333	 65738.40906396101	 
-109.6	 0.00464644258081839	 3.726335636743978E-4	 65513.69698162737	 65191.74222450992	 65191.74222450992	 65191.74222450992	 65741.9576046513	 
-109.5	 0.004654829661289181	 3.7230280540054294E-4	 65516.439618572076	 65267.57360137166	 65267.57360137166	 65267.57360137166	 65745.59299673901	 
-109.39999999999999	 0.004663216741759972	 3.7197165410877194E-4	 65519.270875629794	 65343.649872403	 65343.649872403	 65343.649872403	 65749.31536935466	 
-109.3	 0.004671603822230763	 3.716401104446276E-4	 65522.19088429066	 65419.97189321695	 65419.97189321695	 65419.97189321695	 65753.12485210918	 
-109.19999999999999	 0.004679990902701555	 3.713081750563283E-4	 65525.19977655613	 65496.54052320348	 65496.54052320348	 65496.54052320348	 65757.02157509481	 
-109.1	 0.004688377983172346	 3.709758485947725E-4	 65563.45937891575	 65573.3566255482	 65573.3566255482	 65573.3566255482	 65796.13594203535	 
-108.99999999999999	 0.004696765063643138	 3.7064313171354137E-4	 65637.082492227	 65650.42106725092	 65650.42106725092	 65650.42106725092	 65870.58388106503	 
-108.89999999999999	 0.004705152144113929	 3.7031002506890317E-4	 65710.94730456836	 65727.73471914452	 65727.73471914452	 65727.73471914452	 65945.27663771965	 
-108.8	 0.00471353922458472	 3.699765293198157E-4	 65785.05465421594	 65805.29845591378	 65805.29845591378	 65805.29845591378	 66020.21506533738	 
-108.69999999999999	 0.004721926305055512	 3.696426451279309E-4	 65859.40538314986	 65883.11315611443	 65883.11315611443	 65883.11315611443	 66095.40002103933	 
-108.6	 0.004730313385526303	 3.693083731575981E-4	 65934.0003370723	 65961.17970219218	 65961.17970219218	 65961.17970219218	 66170.83236574823	 
-108.5	 0.004738700465997094	 3.689737140758667E-4	 66057.01759527392	 66039.49898050199	 66039.49898050199	 66039.49898050199	 66294.64930976993	 
-108.39999999999999	 0.004747087546467885	 3.686386685524906E-4	 66228.600802832	 66118.07188132734	 66118.07188132734	 66118.07188132734	 66466.99899794602	 
-108.29999999999998	 0.004755474626938677	 3.683032372599307E-4	 66364.4586709315	 66196.89929889968	 66196.89929889968	 66196.89929889968	 66603.66386700077	 
-108.19999999999999	 0.004763861707409468	 3.679674208733596E-4	 66464.51218446046	 66275.98213141796	 66275.98213141796	 66275.98213141796	 66704.56163984952	 
-108.1	 0.004772248787880259	 3.6763122007066264E-4	 66606.42778141685	 66355.32128106823	 66355.32128106823	 66355.32128106823	 66847.2909703031	 
-108.0	 0.004780635868351051	 3.6729463553244356E-4	 66790.29762816399	 66434.91765404349	 66434.91765404349	 66434.91765404349	 67031.94784529267	 
-107.9	 0.004789022948821842	 3.669576679420268E-4	 66942.50782896682	 66514.77216056344	 66514.77216056344	 66514.77216056344	 67184.98328107134	 
-107.79999999999998	 0.004797410029292634	 3.666203179854601E-4	 67062.9925475799	 66594.88571489452	 66594.88571489452	 66594.88571489452	 67306.32853942516	 
-107.69999999999999	 0.004805797109763425	 3.6628258635151937E-4	 67183.80873249315	 66675.25923537003	 66675.25923537003	 66675.25923537003	 67428.01161785844	 
-107.6	 0.004814184190234216	 3.659444737317099E-4	 67304.9576532507	 66755.89364441021	 66755.89364441021	 66755.89364441021	 67550.03381175657	 
-107.5	 0.004822571270705007	 3.656059808202708E-4	 67399.24927845671	 66836.78986854274	 66836.78986854274	 66836.78986854274	 67645.22878740972	 
-107.4	 0.004830958351175798	 3.65267108314178E-4	 67466.74893353412	 66917.94883842295	 66917.94883842295	 66917.94883842295	 67713.65992498223	 
-107.29999999999998	 0.00483934543164659	 3.6492785691314696E-4	 67534.48491175346	 66999.37148885458	 66999.37148885458	 66999.37148885458	 67782.33012947848	 
-107.19999999999999	 0.004847732512117381	 3.6458822731963626E-4	 67575.48378174115	 67081.05875881031	 67081.05875881031	 67081.05875881031	 67824.29127797319	 
-107.1	 0.004856119592588173	 3.6424822023884996E-4	 67589.6563525915	 67163.01159145255	 67163.01159145255	 67163.01159145255	 67839.45180216695	 
-107.0	 0.004864506673058964	 3.6390783637874107E-4	 67603.94591556548	 67245.23093415442	 67245.23093415442	 67245.23093415442	 67854.7284558361	 
-106.89999999999999	 0.004872893753529756	 3.6356707645001415E-4	 67618.35272380401	 67327.71773852065	 67327.71773852065	 67327.71773852065	 67870.12149311151	 
-106.79999999999998	 0.004881280834000547	 3.632259411661293E-4	 67632.87703150822	 67410.47296040879	 67410.47296040879	 67410.47296040879	 67885.63116916988	 
-106.69999999999999	 0.0048896679144713375	 3.628844312433035E-4	 67689.27887541341	 67493.49755995045	 67493.49755995045	 67493.49755995045	 67942.97790709177	 
-106.6	 0.004898054994942129	 3.625425474005148E-4	 67742.51226291315	 67576.79250157267	 67576.79250157267	 67576.79250157267	 67997.16242143465	 
-106.5	 0.00490644207541292	 3.622002903595044E-4	 67750.71830569473	 67660.35875401938	 67660.35875401938	 67660.35875401938	 68006.36336986542	 
-106.39999999999999	 0.004914829155883712	 3.618576608447797E-4	 67759.02617776822	 67744.19729037308	 67744.19729037308	 67744.19729037308	 68015.66485269417	 
-106.3	 0.004923216236354503	 3.6151465958361755E-4	 67811.446014731	 67828.30908807654	 67828.30908807654	 67828.30908807654	 68069.0347118486	 
-106.19999999999999	 0.004931603316825295	 3.611712873060661E-4	 67908.24849569186	 67912.69512895466	 67912.69512895466	 67912.69512895466	 68166.74799220596	 
-106.1	 0.004939990397296086	 3.6082754474494835E-4	 67973.01348665396	 67997.35639923648	 67997.35639923648	 67997.35639923648	 68232.45908128242	 
-106.0	 0.004948377477766877	 3.604834326358645E-4	 68044.16594690536	 68082.29388957725	 68082.29388957725	 68082.29388957725	 68304.55348828799	 
-105.89999999999999	 0.0049567645582376686	 3.601389517171943E-4	 68154.24761127541	 68167.50859508074	 68167.50859508074	 68167.50859508074	 68415.5447212518	 
-105.8	 0.0049651516387084595	 3.5979410273010066E-4	 68264.65381721639	 68253.00151532154	 68253.00151532154	 68253.00151532154	 68526.86608057046	 
-105.69999999999999	 0.004973538719179251	 3.59448886418531E-4	 68375.38579166314	 68338.77365436753	 68338.77365436753	 68338.77365436753	 68638.51881755647	 
-105.6	 0.004981925799650042	 3.591033035292208E-4	 68486.44476700942	 68424.8260208026	 68424.8260208026	 68424.8260208026	 68750.5041891216	 
-105.49999999999999	 0.004990312880120834	 3.5875735481169556E-4	 68597.83198113536	 68511.15962774931	 68511.15962774931	 68511.15962774931	 68862.82345780512	 
-105.39999999999999	 0.004998699960591625	 3.5841104101827384E-4	 68709.54867743529	 68597.77549289177	 68597.77549289177	 68597.77549289177	 68975.47789180263	 
-105.3	 0.005007087041062416	 3.5806436290406943E-4	 68821.59610484562	 68684.67463849869	 68684.67463849869	 68684.67463849869	 69088.46876499464	 
-105.19999999999999	 0.005015474121533208	 3.5771732122699294E-4	 68933.97551787295	 68771.8580914465	 68771.8580914465	 68771.8580914465	 69201.79735697569	 
-105.1	 0.005023861202003999	 3.5736991674775633E-4	 69046.68817662228	 68859.32688324261	 68859.32688324261	 68859.32688324261	 69315.46495308336	 
-104.99999999999999	 0.0050322482824747905	 3.5702215022987295E-4	 69159.73534682533	 68947.08205004882	 68947.08205004882	 68947.08205004882	 69429.47284442754	 
-104.89999999999999	 0.0050406353629455815	 3.5667402243966153E-4	 69273.1182998692	 69035.12463270486	 69035.12463270486	 69035.12463270486	 69543.82232791994	 
-104.8	 0.005049022443416372	 3.5632553414624774E-4	 69386.838312825	 69123.45567675206	 69123.45567675206	 69123.45567675206	 69658.51470630366	 
-104.69999999999999	 0.005057409523887164	 3.559766861215665E-4	 69472.99463230485	 69212.07623245714	 69212.07623245714	 69212.07623245714	 69745.6757871097	 
-104.6	 0.005065796604357955	 3.5562747914036455E-4	 69531.7567315681	 69300.98735483618	 69300.98735483618	 69300.98735483618	 69805.47350997101	 
-104.5	 0.005074183684828747	 3.5527791398020243E-4	 69590.74469740725	 69390.19010367867	 69390.19010367867	 69390.19010367867	 69865.49922174378	 
-104.4	 0.005082570765299538	 3.549279914214565E-4	 69649.95928245361	 69479.68554357176	 69479.68554357176	 69479.68554357176	 69925.75368778923	 
-104.29999999999998	 0.00509095784577033	 3.545777122473212E-4	 69709.40124274016	 69569.47474392457	 69569.47474392457	 69569.47474392457	 69986.23767693032	 
-104.19999999999999	 0.005099344926241121	 3.542270772438118E-4	 69769.07133771859	 69659.55877899272	 69659.55877899272	 69659.55877899272	 70046.95196146917	 
-104.1	 0.005107732006711912	 3.5387608719976535E-4	 69828.97033027616	 69749.93872790295	 69749.93872790295	 69749.93872790295	 70107.89731720428	 
-104.0	 0.0051161190871827035	 3.535247429068436E-4	 69889.09898675287	 69840.61567467789	 69840.61567467789	 69840.61567467789	 70169.07452344806	 
-103.9	 0.005124506167653494	 3.531730451595341E-4	 69949.45807695859	 69931.59070826102	 69931.59070826102	 69931.59070826102	 70230.48436304438	 
-103.79999999999998	 0.005132893248124286	 3.528209947551536E-4	 70010.04837419032	 70022.86492254164	 70022.86492254164	 70022.86492254164	 70292.12762238618	 
-103.69999999999999	 0.005141280328595077	 3.5246859249384846E-4	 70110.5649355014	 70114.43941638019	 70114.43941638019	 70114.43941638019	 70393.65939182375	 
-103.6	 0.005149667409065869	 3.5211583917859756E-4	 70251.43116213131	 70206.31529363348	 70206.31529363348	 70206.31529363348	 70535.50780917525	 
-103.5	 0.00515805448953666	 3.517627356152139E-4	 70362.48052689788	 70298.4936631803	 70298.4936631803	 70298.4936631803	 70647.5763917951	 
-103.4	 0.005166441570007451	 3.51409282612346E-4	 70443.73495266988	 70390.97563894694	 70390.97563894694	 70390.97563894694	 70729.88478865565	 
-103.29999999999998	 0.005174828650478243	 3.510554809814805E-4	 70581.72109581444	 70483.76233993308	 70483.76233993308	 70483.76233993308	 70868.87304882078	 
-103.19999999999999	 0.005183215730949034	 3.507013315369432E-4	 70776.70003649581	 70576.85489023766	 70576.85489023766	 70576.85489023766	 71064.8078178749	 
-103.1	 0.0051916028114198255	 3.5034683509590147E-4	 70972.16641399567	 70670.25441908502	 70670.25441908502	 70670.25441908502	 71261.24150265254	 
-103.0	 0.005199989891890616	 3.499919924783652E-4	 71125.13803819817	 70763.96206085107	 70763.96206085107	 70763.96206085107	 71415.23395820761	 
-102.89999999999999	 0.005208376972361408	 3.496368045071889E-4	 71261.1014136938	 70857.97895508974	 70857.97895508974	 70857.97895508974	 71552.24273826966	 
-102.79999999999998	 0.005216764052832199	 3.4928127200807313E-4	 71423.07331440673	 70952.30624655946	 70952.30624655946	 70952.30624655946	 71715.24294353423	 
-102.69999999999999	 0.00522515113330299	 3.489253958095668E-4	 71554.69962729549	 71046.94508524987	 71046.94508524987	 71046.94508524987	 71847.93707288484	 
-102.6	 0.005233538213773782	 3.4856917674306746E-4	 71655.8957958928	 71141.8966264087	 71141.8966264087	 71141.8966264087	 71950.23782227316	 
-102.5	 0.005241925294244573	 3.4821261564282354E-4	 71757.41839026677	 71237.16203056875	 71237.16203056875	 71237.16203056875	 72052.87004634776	 
-102.39999999999999	 0.005250312374715365	 3.478557133459364E-4	 71887.86614600733	 71332.74246357498	 71332.74246357498	 71332.74246357498	 72184.40412825144	 
-102.3	 0.005258699455186156	 3.4749847069236053E-4	 72016.37891882415	 71428.63909661189	 71428.63909661189	 71428.63909661189	 72314.01330963429	 
-102.19999999999999	 0.0052670865356569474	 3.4714088852490574E-4	 72114.30062895552	 71524.85310623099	 71524.85310623099	 71524.85310623099	 72413.06846792424	 
-102.1	 0.005275473616127738	 3.4678296768923865E-4	 72212.5439939478	 71621.38567437843	 71621.38567437843	 71621.38567437843	 72512.45012186299	 
-102.0	 0.005283860696598529	 3.464247090338832E-4	 72311.11021137722	 71718.23798842268	 71718.23798842268	 71718.23798842268	 72612.15949276714	 
-101.89999999999999	 0.005292247777069321	 3.4606611341022296E-4	 72367.43157856059	 71815.41124118265	 71815.41124118265	 71815.41124118265	 72669.67482675757	 
-101.8	 0.005300634857540112	 3.457071816725021E-4	 72381.36961952307	 71912.90663095567	 71912.90663095567	 71912.90663095567	 72684.85397896844	 
-101.69999999999999	 0.005309021938010904	 3.453479146778259E-4	 72395.4243684457	 72010.72536154576	 72010.72536154576	 72010.72536154576	 72700.14903402003	 
-101.6	 0.005317409018481695	 3.4498831328616276E-4	 72453.70234930966	 72108.86864229219	 72108.86864229219	 72108.86864229219	 72759.61842305194	 
-101.49999999999999	 0.005325796098952487	 3.446283783603452E-4	 72522.22847250102	 72207.3376880979	 72207.3376880979	 72207.3376880979	 72829.32825688133	 
-101.39999999999999	 0.005334183179423278	 3.4426811076607075E-4	 72556.8326144787	 72306.13371945845	 72306.13371945845	 72306.13371945845	 72865.15554596987	 
