Kurbelwinkel	V_alpha_aus_DEWE	Pm_Zyl	Pm_Saug	Pm_Saug_alt	P_Abg	V_alpha	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[m^3]	
330.700000	0.000077	0.076678	0.975956	0.951071	1.063384	0.000076	
330.800000	0.000077	0.076314	0.976085	0.951141	1.063171	0.000076	
330.900000	0.000077	0.075945	0.976214	0.951211	1.062961	0.000076	
331.000000	0.000077	0.075572	0.976342	0.951279	1.062753	0.000076	
331.100000	0.000076	0.075195	0.976469	0.951346	1.062548	0.000075	
331.200000	0.000076	0.074815	0.976596	0.951411	1.062346	0.000075	
331.300000	0.000076	0.074431	0.976722	0.951475	1.062147	0.000075	
331.400000	0.000076	0.074043	0.976847	0.951537	1.061951	0.000075	
331.500000	0.000075	0.073653	0.976972	0.951598	1.061759	0.000074	
331.600000	0.000075	0.073260	0.977097	0.951657	1.061571	0.000074	
331.700000	0.000075	0.072865	0.977222	0.951714	1.061386	0.000074	
331.800000	0.000075	0.072468	0.977346	0.951769	1.061206	0.000074	
331.900000	0.000074	0.072069	0.977471	0.951822	1.061030	0.000073	
332.000000	0.000074	0.071668	0.977597	0.951873	1.060858	0.000073	
332.100000	0.000074	0.071266	0.977723	0.951922	1.060691	0.000073	
332.200000	0.000074	0.070863	0.977850	0.951970	1.060529	0.000073	
332.300000	0.000074	0.070459	0.977979	0.952015	1.060371	0.000073	
332.400000	0.000073	0.070053	0.978109	0.952059	1.060219	0.000072	
332.500000	0.000073	0.069646	0.978241	0.952101	1.060071	0.000072	
332.600000	0.000073	0.069238	0.978376	0.952141	1.059928	0.000072	
332.700000	0.000073	0.068829	0.978513	0.952181	1.059790	0.000072	
332.800000	0.000072	0.068417	0.978653	0.952219	1.059657	0.000071	
332.900000	0.000072	0.068004	0.978796	0.952256	1.059529	0.000071	
333.000000	0.000072	0.067589	0.978942	0.952292	1.059407	0.000071	
333.100000	0.000072	0.067171	0.979093	0.952328	1.059289	0.000071	
333.200000	0.000072	0.066751	0.979248	0.952364	1.059177	0.000070	
333.300000	0.000071	0.066328	0.979407	0.952399	1.059070	0.000070	
333.400000	0.000071	0.065901	0.979571	0.952434	1.058968	0.000070	
333.500000	0.000071	0.065471	0.979740	0.952469	1.058871	0.000070	
333.600000	0.000071	0.065038	0.979915	0.952504	1.058779	0.000070	
333.700000	0.000070	0.064600	0.980096	0.952540	1.058692	0.000069	
333.800000	0.000070	0.064159	0.980283	0.952576	1.058610	0.000069	
333.900000	0.000070	0.063712	0.980476	0.952613	1.058533	0.000069	
334.000000	0.000070	0.063261	0.980676	0.952651	1.058459	0.000069	
334.100000	0.000070	0.062805	0.980883	0.952690	1.058390	0.000069	
334.200000	0.000069	0.062343	0.981098	0.952729	1.058325	0.000068	
334.300000	0.000069	0.061875	0.981319	0.952770	1.058263	0.000068	
334.400000	0.000069	0.061402	0.981549	0.952811	1.058205	0.000068	
334.500000	0.000069	0.060922	0.981787	0.952854	1.058149	0.000068	
334.600000	0.000068	0.060436	0.982032	0.952898	1.058096	0.000067	
334.700000	0.000068	0.059944	0.982286	0.952942	1.058046	0.000067	
334.800000	0.000068	0.059445	0.982547	0.952988	1.057997	0.000067	
334.900000	0.000068	0.058939	0.982817	0.953034	1.057950	0.000067	
335.000000	0.000068	0.058428	0.983095	0.953081	1.057904	0.000067	
335.100000	0.000067	0.057912	0.983381	0.953129	1.057858	0.000066	
335.200000	0.000067	0.057389	0.983675	0.953177	1.057814	0.000066	
335.300000	0.000067	0.056862	0.983978	0.953225	1.057769	0.000066	
335.400000	0.000067	0.056330	0.984288	0.953273	1.057724	0.000066	
335.500000	0.000067	0.055794	0.984606	0.953321	1.057679	0.000066	
335.600000	0.000066	0.055254	0.984932	0.953369	1.057633	0.000065	
335.700000	0.000066	0.054710	0.985266	0.953416	1.057586	0.000065	
335.800000	0.000066	0.054163	0.985608	0.953462	1.057538	0.000065	
335.900000	0.000066	0.053614	0.985957	0.953507	1.057489	0.000065	
336.000000	0.000066	0.053062	0.986314	0.953551	1.057437	0.000065	
336.100000	0.000065	0.052508	0.986679	0.953593	1.057384	0.000064	
336.200000	0.000065	0.051952	0.987051	0.953633	1.057330	0.000064	
336.300000	0.000065	0.051396	0.987431	0.953672	1.057273	0.000064	
336.400000	0.000065	0.050838	0.987818	0.953709	1.057214	0.000064	
336.500000	0.000065	0.050281	0.988212	0.953744	1.057153	0.000064	
336.600000	0.000064	0.049724	0.988612	0.953777	1.057090	0.000063	
336.700000	0.000064	0.049168	0.989020	0.953809	1.057025	0.000063	
336.800000	0.000064	0.048614	0.989434	0.953838	1.056957	0.000063	
336.900000	0.000064	0.048061	0.989854	0.953866	1.056888	0.000063	
337.000000	0.000064	0.047510	0.990281	0.953893	1.056817	0.000063	
337.100000	0.000063	0.046962	0.990713	0.953918	1.056743	0.000062	
337.200000	0.000063	0.046416	0.991150	0.953941	1.056668	0.000062	
337.300000	0.000063	0.045873	0.991593	0.953964	1.056591	0.000062	
337.400000	0.000063	0.045333	0.992040	0.953986	1.056513	0.000062	
337.500000	0.000063	0.044797	0.992492	0.954007	1.056434	0.000062	
337.600000	0.000062	0.044264	0.992947	0.954027	1.056354	0.000062	
337.700000	0.000062	0.043735	0.993406	0.954047	1.056273	0.000061	
337.800000	0.000062	0.043209	0.993868	0.954068	1.056192	0.000061	
337.900000	0.000062	0.042687	0.994332	0.954088	1.056110	0.000061	
338.000000	0.000062	0.042168	0.994799	0.954110	1.056028	0.000061	
338.100000	0.000062	0.041653	0.995266	0.954132	1.055945	0.000061	
338.200000	0.000061	0.041141	0.995734	0.954154	1.055863	0.000060	
338.300000	0.000061	0.040632	0.996203	0.954179	1.055781	0.000060	
338.400000	0.000061	0.040127	0.996670	0.954204	1.055698	0.000060	
338.500000	0.000061	0.039626	0.997136	0.954232	1.055616	0.000060	
338.600000	0.000061	0.039127	0.997600	0.954261	1.055533	0.000060	
338.700000	0.000060	0.038632	0.998062	0.954292	1.055451	0.000060	
338.800000	0.000060	0.038140	0.998519	0.954325	1.055368	0.000059	
338.900000	0.000060	0.037651	0.998973	0.954361	1.055284	0.000059	
339.000000	0.000060	0.037166	0.999421	0.954398	1.055201	0.000059	
339.100000	0.000060	0.036685	0.999864	0.954438	1.055116	0.000059	
339.200000	0.000060	0.036208	1.000300	0.954480	1.055032	0.000059	
339.300000	0.000059	0.035735	1.000729	0.954524	1.054946	0.000058	
339.400000	0.000059	0.035267	1.001151	0.954570	1.054859	0.000058	
339.500000	0.000059	0.034804	1.001565	0.954619	1.054772	0.000058	
339.600000	0.000059	0.034347	1.001970	0.954669	1.054683	0.000058	
339.700000	0.000059	0.033896	1.002365	0.954721	1.054593	0.000058	
339.800000	0.000058	0.033452	1.002751	0.954774	1.054503	0.000058	
339.900000	0.000058	0.033015	1.003127	0.954829	1.054411	0.000057	
340.000000	0.000058	0.032587	1.003492	0.954886	1.054318	0.000057	
340.100000	0.000058	0.032167	1.003846	0.954944	1.054224	0.000057	
340.200000	0.000058	0.031756	1.004188	0.955003	1.054128	0.000057	
340.300000	0.000058	0.031355	1.004519	0.955064	1.054032	0.000057	
340.400000	0.000057	0.030965	1.004838	0.955125	1.053934	0.000057	
340.500000	0.000057	0.030585	1.005144	0.955188	1.053835	0.000056	
340.600000	0.000057	0.030217	1.005438	0.955252	1.053735	0.000056	
340.700000	0.000057	0.029861	1.005719	0.955316	1.053634	0.000056	
340.800000	0.000057	0.029519	1.005988	0.955382	1.053531	0.000056	
340.900000	0.000057	0.029189	1.006244	0.955448	1.053427	0.000056	
341.000000	0.000056	0.028873	1.006487	0.955515	1.053322	0.000056	
341.100000	0.000056	0.028571	1.006717	0.955583	1.053216	0.000055	
341.200000	0.000056	0.028283	1.006935	0.955652	1.053109	0.000055	
341.300000	0.000056	0.028008	1.007141	0.955722	1.053001	0.000055	
341.400000	0.000056	0.027747	1.007334	0.955793	1.052893	0.000055	
341.500000	0.000056	0.027498	1.007515	0.955865	1.052784	0.000055	
341.600000	0.000056	0.027263	1.007684	0.955938	1.052674	0.000055	
341.700000	0.000055	0.027039	1.007842	0.956013	1.052564	0.000055	
341.800000	0.000055	0.026827	1.007989	0.956088	1.052455	0.000054	
341.900000	0.000055	0.026625	1.008124	0.956166	1.052346	0.000054	
342.000000	0.000055	0.026433	1.008249	0.956245	1.052238	0.000054	
342.100000	0.000055	0.026249	1.008364	0.956325	1.052131	0.000054	
342.200000	0.000055	0.026073	1.008468	0.956408	1.052025	0.000054	
342.300000	0.000054	0.025903	1.008563	0.956492	1.051921	0.000054	
342.400000	0.000054	0.025739	1.008648	0.956579	1.051819	0.000053	
342.500000	0.000054	0.025579	1.008724	0.956668	1.051719	0.000053	
342.600000	0.000054	0.025422	1.008792	0.956760	1.051621	0.000053	
342.700000	0.000054	0.025269	1.008851	0.956854	1.051526	0.000053	
342.800000	0.000054	0.025117	1.008901	0.956950	1.051434	0.000053	
342.900000	0.000054	0.024966	1.008944	0.957050	1.051344	0.000053	
343.000000	0.000053	0.024817	1.008980	0.957153	1.051257	0.000053	
343.100000	0.000053	0.024669	1.009008	0.957259	1.051173	0.000052	
343.200000	0.000053	0.024521	1.009030	0.957368	1.051091	0.000052	
343.300000	0.000053	0.024375	1.009045	0.957481	1.051013	0.000052	
343.400000	0.000053	0.024230	1.009054	0.957597	1.050937	0.000052	
343.500000	0.000053	0.024087	1.009057	0.957717	1.050864	0.000052	
343.600000	0.000053	0.023945	1.009055	0.957841	1.050793	0.000052	
343.700000	0.000052	0.023805	1.009049	0.957970	1.050724	0.000052	
343.800000	0.000052	0.023668	1.009037	0.958103	1.050658	0.000051	
343.900000	0.000052	0.023533	1.009022	0.958240	1.050593	0.000051	
344.000000	0.000052	0.023401	1.009003	0.958382	1.050530	0.000051	
344.100000	0.000052	0.023271	1.008980	0.958529	1.050469	0.000051	
344.200000	0.000052	0.023145	1.008954	0.958681	1.050409	0.000051	
344.300000	0.000052	0.023022	1.008926	0.958839	1.050349	0.000051	
344.400000	0.000051	0.022903	1.008895	0.959002	1.050290	0.000051	
344.500000	0.000051	0.022786	1.008862	0.959170	1.050232	0.000051	
344.600000	0.000051	0.022673	1.008828	0.959344	1.050174	0.000050	
344.700000	0.000051	0.022562	1.008792	0.959524	1.050115	0.000050	
344.800000	0.000051	0.022454	1.008756	0.959710	1.050057	0.000050	
344.900000	0.000051	0.022347	1.008718	0.959901	1.049999	0.000050	
345.000000	0.000051	0.022243	1.008681	0.960098	1.049940	0.000050	
345.100000	0.000051	0.022140	1.008643	0.960301	1.049881	0.000050	
345.200000	0.000050	0.022039	1.008606	0.960510	1.049821	0.000050	
345.300000	0.000050	0.021938	1.008569	0.960725	1.049761	0.000050	
345.400000	0.000050	0.021837	1.008533	0.960944	1.049701	0.000049	
345.500000	0.000050	0.021737	1.008498	0.961170	1.049640	0.000049	
345.600000	0.000050	0.021636	1.008464	0.961400	1.049579	0.000049	
345.700000	0.000050	0.021535	1.008432	0.961636	1.049517	0.000049	
345.800000	0.000050	0.021432	1.008402	0.961876	1.049456	0.000049	
345.900000	0.000050	0.021327	1.008373	0.962121	1.049394	0.000049	
346.000000	0.000049	0.021219	1.008347	0.962369	1.049332	0.000049	
346.100000	0.000049	0.021110	1.008323	0.962622	1.049271	0.000049	
346.200000	0.000049	0.020997	1.008301	0.962878	1.049209	0.000048	
346.300000	0.000049	0.020881	1.008282	0.963137	1.049148	0.000048	
346.400000	0.000049	0.020762	1.008265	0.963399	1.049087	0.000048	
346.500000	0.000049	0.020639	1.008251	0.963663	1.049027	0.000048	
346.600000	0.000049	0.020514	1.008240	0.963929	1.048966	0.000048	
346.700000	0.000049	0.020385	1.008232	0.964196	1.048906	0.000048	
346.800000	0.000048	0.020253	1.008226	0.964464	1.048847	0.000048	
346.900000	0.000048	0.020118	1.008224	0.964732	1.048788	0.000048	
347.000000	0.000048	0.019979	1.008225	0.965000	1.048729	0.000048	
347.100000	0.000048	0.019837	1.008228	0.965267	1.048671	0.000047	
347.200000	0.000048	0.019691	1.008235	0.965533	1.048613	0.000047	
347.300000	0.000048	0.019542	1.008245	0.965798	1.048556	0.000047	
347.400000	0.000048	0.019387	1.008258	0.966061	1.048500	0.000047	
347.500000	0.000048	0.019229	1.008274	0.966321	1.048445	0.000047	
347.600000	0.000048	0.019066	1.008293	0.966578	1.048390	0.000047	
347.700000	0.000047	0.018897	1.008315	0.966832	1.048337	0.000047	
347.800000	0.000047	0.018723	1.008339	0.967082	1.048284	0.000047	
347.900000	0.000047	0.018544	1.008366	0.967329	1.048233	0.000047	
348.000000	0.000047	0.018358	1.008395	0.967571	1.048182	0.000046	
348.100000	0.000047	0.018167	1.008427	0.967809	1.048133	0.000046	
348.200000	0.000047	0.017969	1.008460	0.968043	1.048085	0.000046	
348.300000	0.000047	0.017764	1.008495	0.968272	1.048037	0.000046	
348.400000	0.000047	0.017553	1.008532	0.968496	1.047991	0.000046	
348.500000	0.000047	0.017335	1.008570	0.968716	1.047946	0.000046	
348.600000	0.000047	0.017110	1.008609	0.968931	1.047902	0.000046	
348.700000	0.000046	0.016879	1.008649	0.969140	1.047859	0.000046	
348.800000	0.000046	0.016642	1.008690	0.969345	1.047818	0.000046	
348.900000	0.000046	0.016398	1.008732	0.969545	1.047777	0.000046	
349.000000	0.000046	0.016147	1.008774	0.969740	1.047737	0.000045	
349.100000	0.000046	0.015891	1.008816	0.969931	1.047698	0.000045	
349.200000	0.000046	0.015629	1.008858	0.970116	1.047660	0.000045	
349.300000	0.000046	0.015362	1.008899	0.970298	1.047622	0.000045	
349.400000	0.000046	0.015090	1.008940	0.970475	1.047586	0.000045	
349.500000	0.000046	0.014813	1.008980	0.970648	1.047550	0.000045	
349.600000	0.000046	0.014531	1.009018	0.970817	1.047515	0.000045	
349.700000	0.000045	0.014246	1.009056	0.970982	1.047480	0.000045	
349.800000	0.000045	0.013957	1.009092	0.971143	1.047446	0.000045	
349.900000	0.000045	0.013665	1.009125	0.971301	1.047412	0.000045	
350.000000	0.000045	0.013369	1.009157	0.971455	1.047378	0.000045	
350.100000	0.000045	0.013071	1.009186	0.971606	1.047344	0.000045	
350.200000	0.000045	0.012771	1.009212	0.971754	1.047310	0.000044	
350.300000	0.000045	0.012467	1.009236	0.971899	1.047275	0.000044	
350.400000	0.000045	0.012162	1.009256	0.972041	1.047239	0.000044	
350.500000	0.000045	0.011854	1.009273	0.972180	1.047202	0.000044	
350.600000	0.000045	0.011543	1.009286	0.972315	1.047165	0.000044	
350.700000	0.000045	0.011230	1.009296	0.972448	1.047125	0.000044	
350.800000	0.000045	0.010915	1.009302	0.972577	1.047084	0.000044	
350.900000	0.000044	0.010598	1.009304	0.972703	1.047041	0.000044	
351.000000	0.000044	0.010278	1.009302	0.972826	1.046995	0.000044	
351.100000	0.000044	0.009956	1.009297	0.972946	1.046947	0.000044	
351.200000	0.000044	0.009632	1.009287	0.973062	1.046897	0.000044	
351.300000	0.000044	0.009306	1.009273	0.973175	1.046843	0.000044	
351.400000	0.000044	0.008978	1.009256	0.973285	1.046786	0.000043	
351.500000	0.000044	0.008648	1.009234	0.973391	1.046727	0.000043	
351.600000	0.000044	0.008317	1.009209	0.973493	1.046664	0.000043	
351.700000	0.000044	0.007984	1.009180	0.973592	1.046597	0.000043	
351.800000	0.000044	0.007650	1.009147	0.973687	1.046527	0.000043	
351.900000	0.000044	0.007315	1.009110	0.973779	1.046454	0.000043	
352.000000	0.000044	0.006979	1.009070	0.973867	1.046377	0.000043	
352.100000	0.000044	0.006642	1.009026	0.973951	1.046297	0.000043	
352.200000	0.000043	0.006305	1.008979	0.974032	1.046213	0.000043	
352.300000	0.000043	0.005967	1.008928	0.974109	1.046127	0.000043	
352.400000	0.000043	0.005630	1.008874	0.974183	1.046036	0.000043	
352.500000	0.000043	0.005292	1.008817	0.974254	1.045943	0.000043	
352.600000	0.000043	0.004955	1.008757	0.974322	1.045847	0.000043	
352.700000	0.000043	0.004618	1.008693	0.974386	1.045748	0.000043	
352.800000	0.000043	0.004282	1.008627	0.974448	1.045646	0.000043	
352.900000	0.000043	0.003947	1.008557	0.974507	1.045541	0.000042	
353.000000	0.000043	0.003613	1.008485	0.974564	1.045434	0.000042	
353.100000	0.000043	0.003280	1.008411	0.974619	1.045325	0.000042	
353.200000	0.000043	0.002949	1.008333	0.974672	1.045213	0.000042	
353.300000	0.000043	0.002620	1.008253	0.974724	1.045099	0.000042	
353.400000	0.000043	0.002292	1.008171	0.974774	1.044983	0.000042	
353.500000	0.000043	0.001966	1.008086	0.974822	1.044865	0.000042	
353.600000	0.000043	0.001641	1.007999	0.974870	1.044744	0.000042	
353.700000	0.000043	0.001318	1.007910	0.974918	1.044622	0.000042	
353.800000	0.000043	0.000996	1.007818	0.974964	1.044498	0.000042	
353.900000	0.000042	0.000676	1.007724	0.975011	1.044372	0.000042	
354.000000	0.000042	0.000356	1.007627	0.975057	1.044245	0.000042	
354.100000	0.000042	0.000037	1.007528	0.975103	1.044115	0.000042	
354.200000	0.000042	-0.000282	1.007427	0.975150	1.043984	0.000042	
354.300000	0.000042	-0.000601	1.007323	0.975196	1.043850	0.000042	
354.400000	0.000042	-0.000920	1.007217	0.975243	1.043715	0.000042	
354.500000	0.000042	-0.001241	1.007108	0.975291	1.043578	0.000042	
354.600000	0.000042	-0.001563	1.006996	0.975339	1.043439	0.000042	
354.700000	0.000042	-0.001887	1.006882	0.975387	1.043297	0.000042	
354.800000	0.000042	-0.002212	1.006765	0.975437	1.043154	0.000042	
354.900000	0.000042	-0.002540	1.006645	0.975487	1.043009	0.000041	
355.000000	0.000042	-0.002871	1.006522	0.975538	1.042861	0.000041	
355.100000	0.000042	-0.003206	1.006397	0.975590	1.042712	0.000041	
355.200000	0.000042	-0.003544	1.006269	0.975642	1.042560	0.000041	
355.300000	0.000042	-0.003886	1.006138	0.975696	1.042405	0.000041	
355.400000	0.000042	-0.004233	1.006004	0.975750	1.042249	0.000041	
355.500000	0.000042	-0.004586	1.005868	0.975805	1.042089	0.000041	
355.600000	0.000042	-0.004945	1.005728	0.975861	1.041927	0.000041	
355.700000	0.000042	-0.005310	1.005586	0.975918	1.041762	0.000041	
355.800000	0.000042	-0.005683	1.005442	0.975975	1.041594	0.000041	
355.900000	0.000042	-0.006063	1.005294	0.976033	1.041424	0.000041	
356.000000	0.000042	-0.006452	1.005144	0.976092	1.041250	0.000041	
356.100000	0.000041	-0.006849	1.004992	0.976151	1.041073	0.000041	
356.200000	0.000041	-0.007255	1.004837	0.976211	1.040893	0.000041	
356.300000	0.000041	-0.007671	1.004680	0.976272	1.040709	0.000041	
356.400000	0.000041	-0.008096	1.004521	0.976333	1.040523	0.000041	
356.500000	0.000041	-0.008531	1.004360	0.976395	1.040333	0.000041	
356.600000	0.000041	-0.008976	1.004197	0.976456	1.040139	0.000041	
356.700000	0.000041	-0.009430	1.004032	0.976519	1.039943	0.000041	
356.800000	0.000041	-0.009894	1.003866	0.976581	1.039743	0.000041	
356.900000	0.000041	-0.010367	1.003698	0.976643	1.039540	0.000041	
357.000000	0.000041	-0.010849	1.003530	0.976704	1.039334	0.000041	
357.100000	0.000041	-0.011338	1.003360	0.976766	1.039126	0.000041	
357.200000	0.000041	-0.011835	1.003190	0.976827	1.038915	0.000041	
357.300000	0.000041	-0.012337	1.003019	0.976887	1.038702	0.000041	
357.400000	0.000041	-0.012845	1.002849	0.976946	1.038488	0.000041	
357.500000	0.000041	-0.013357	1.002679	0.977004	1.038273	0.000041	
357.600000	0.000041	-0.013871	1.002510	0.977061	1.038057	0.000041	
357.700000	0.000041	-0.014386	1.002342	0.977117	1.037841	0.000041	
357.800000	0.000041	-0.014901	1.002176	0.977171	1.037626	0.000041	
357.900000	0.000041	-0.015414	1.002011	0.977223	1.037413	0.000041	
358.000000	0.000041	-0.015923	1.001849	0.977273	1.037201	0.000041	
358.100000	0.000041	-0.016427	1.001690	0.977321	1.036993	0.000041	
358.200000	0.000041	-0.016922	1.001535	0.977367	1.036788	0.000041	
358.300000	0.000041	-0.017407	1.001383	0.977411	1.036587	0.000041	
358.400000	0.000041	-0.017880	1.001236	0.977451	1.036392	0.000041	
358.500000	0.000041	-0.018338	1.001094	0.977490	1.036203	0.000041	
358.600000	0.000041	-0.018779	1.000957	0.977525	1.036021	0.000041	
358.700000	0.000041	-0.019201	1.000827	0.977558	1.035847	0.000041	
358.800000	0.000041	-0.019603	1.000703	0.977588	1.035681	0.000041	
358.900000	0.000041	-0.019981	1.000586	0.977615	1.035524	0.000040	
359.000000	0.000041	-0.020335	1.000476	0.977639	1.035378	0.000040	
359.100000	0.000041	-0.020664	1.000375	0.977661	1.035241	0.000040	
359.200000	0.000041	-0.020964	1.000281	0.977679	1.035116	0.000040	
