Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQh [J/s]	dQh [J/KW]	Qh [J]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
89.0	 0.01824692172605789	 2.923601925810524E-4	 781.3747469594265	 781.3747469594265	 1411.3222760363046	 3.7306985522728304	 3.7306977465218805	 941.6917384544402	 0.07846107507604361	 249.70737379928684	 2784.3954871381743	 0.231993819672142	 331.71664287041165	 0.0036905696962080134	 3.074955998688076E-7	 4.335575716867865E-4	 1842.7037486837341	 0.1535327445960984	 82.0092690711248	 0.9083414825970751	 0.89896652493495	 368.9977698495669	 1.4753798566533696E-5	 1.2292758338153674E-9	 3.6905490379915905E-7	 81589.26571912119	 759404.474159528	 4.540941351638412	 199.10597447243316	 3.8117089459597246	 0.025150702417186945	 4.85537119453684E-4	 4.85537119453684E-4	 844.8042205068693	 1132.2967045892728	 1.3403066380396544	 -225.0994207589739	 1.2374553664215998E-10	 5.41765888829122E-7	 5.021915102394037E-14	 7.580548866706498E-9	 2.6029209315103242E-5	 3.5397651957767316E-7	 0.0015037382312471715	 0.169408817196466	 0.020070398511026172	 0.05481148766303923	 0.7522774983479819	 0.0019011273941715288	 0.0	 0.0	 0.0	 
90.5	 0.018371900641989795	 2.982459345708046E-4	 776.9002148810481	 776.9002148810481	 1407.2457760286354	 3.636182166460473	 3.6361810019741814	 2677.5226344951	 0.22308925082822104	 250.0420076755292	 4481.632900057419	 0.37340641430261895	 332.2767524918656	 0.005940406549263141	 4.949503804811242E-7	 4.342999972575082E-4	 1804.1102655623185	 0.1503171634743979	 82.2347448163364	 0.9098969298725168	 0.9004844463621778	 368.9977698495669	 1.4558752957413911E-5	 1.2130247746253218E-9	 3.7087444096109705E-7	 80428.11628229306	 759404.474159528	 4.548717276209369	 195.2751180611623	 3.7991863452781156	 0.02543435263356054	 4.8553528776941555E-4	 4.855352877694156E-4	 843.581968311628	 1131.079410534787	 1.340805580278779	 -227.49460218518183	 1.2443519352755247E-10	 5.438737175781707E-7	 5.04145408443425E-14	 7.61003383089852E-9	 2.6095040150258864E-5	 3.553537651163189E-7	 0.0015061028711811071	 0.16931680425803722	 0.020101946854136996	 0.054897680159089295	 0.7522763945440016	 0.0018740693114013864	 0.0	 0.0	 0.0	 
91.99999999999997	 0.018496879557921696	 3.0408524795452817E-4	 772.2560118468834	 772.2560118468834	 1403.0177583006014	 3.545069956849492	 3.5450690607457185	 1577.0578832504132	 0.13139932307366592	 250.23910666013967	 3342.519744917334	 0.278496329467167	 332.6944969860663	 0.004430692950105486	 3.6916213448754027E-7	 4.348537404592395E-4	 1765.4618616669206	 0.14709700639350112	 82.45539032592666	 0.9110570708865043	 0.9016165521046354	 368.9977698495669	 1.4366949564575778E-5	 1.1970438545526745E-9	 3.7267000674292607E-7	 79562.06235241955	 759404.474159528	 4.554517002859622	 191.5872495267729	 3.7870438703108444	 0.02571576532675204	 4.8553348025745003E-4	 4.8553348025745003E-4	 842.3156078495289	 1129.8167482000595	 1.341322347195411	 -229.81366896253743	 1.249619374922664E-10	 5.454693712622792E-7	 5.0562453562807235E-14	 7.632354142170386E-9	 2.6144490411634813E-5	 3.563963586500778E-7	 0.001507866559011455	 0.1692481753743626	 0.02012547729158648	 0.054961967611391355	 0.752275571261937	 0.001853887788202913	 0.0	 0.0	 0.0	 
93.5	 0.0186218584738536	 3.0987421667384745E-4	 768.2657735622681	 768.2657735622682	 1399.3872478833218	 3.460920010854066	 3.460918797145616	 3179.0543147846233	 0.26487650796694806	 250.63642142209008	 4910.691688292398	 0.4091552824523948	 333.3082299097449	 0.006509620120437767	 5.423768438538789E-7	 4.356673057250203E-4	 1731.6373735077746	 0.14427877448544674	 82.67180848765483	 0.9127615621189691	 0.9032797950123874	 368.9977698495669	 1.4180182359889562E-5	 1.181482546037131E-9	 3.7444223056198174E-7	 78289.63888680482	 759404.4741595278	 4.563038021517577	 188.11719301726535	 3.775271326210453	 0.025994751771056583	 4.8553169640383064E-4	 4.8553169640383064E-4	 841.2198919101013	 1128.726465697643	 1.3417733895173591	 -232.05941873034095	 1.2575374581367972E-10	 5.478475918951544E-7	 5.078290822279965E-14	 7.665620878359124E-9	 2.6217644176889487E-5	 3.57950279364387E-7	 0.0015104578031491372	 0.16914734419409674	 0.020160048411369834	 0.055056419987085076	 0.7522743616800672	 0.0018242366907584434	 0.0	 0.0	 0.0	 
95.0	 0.018746837389785505	 3.156090619665195E-4	 763.5413488626903	 763.5413488626903	 1395.0920264525028	 3.37715058156345	 3.3771486595659566	 274.6279316332841	 0.022881800786765813	 250.6707441232702	 1968.9168138980226	 0.164048725974048	 333.55430299870596	 0.0026101050150694116	 2.1747206350119958E-7	 4.359935138202721E-4	 1694.2888822647385	 0.1411669251872822	 82.88355887543575	 0.9134449969479893	 0.9039466637825195	 368.9977698495669	 1.3995047931575471E-5	 1.166057279268886E-9	 3.7619131648088505E-7	 77779.44607911744	 759404.474159528	 4.566454619279219	 184.71800667555763	 3.763858830975714	 0.026271129857450417	 4.8552993578621426E-4	 4.855299357862143E-4	 839.9330627030996	 1127.4418151196119	 1.3422996012220811	 -234.23361640063825	 1.260784141715884E-10	 5.488146659027101E-7	 5.087255343677809E-14	 7.679148276347015E-9	 2.6247174347585317E-5	 3.58582162469009E-7	 0.0015114967919784162	 0.1691069146649345	 0.020173909995355514	 0.05509429174691845	 0.7522738766844496	 0.0018123477399099763	 0.0	 0.0	 0.0	 
96.49999999999997	 0.018871816305717406	 3.212861442695557E-4	 759.6413260056843	 759.6413260056843	 1391.5483553114723	 3.3005713504421696	 3.3005703423809116	 2452.747189815321	 0.20436112322542746	 250.97728580810838	 4115.351913922809	 0.3428881472535709	 334.0686352195863	 0.005455721765470946	 4.545667945830992E-7	 4.3667536401214674E-4	 1662.6047241074884	 0.13852702402814346	 83.09134941147796	 0.9148735334438158	 0.9053405264638307	 368.9977698495669	 1.3815435938413107E-5	 1.1510921378063522E-9	 3.779179546875946E-7	 76713.01809622814	 759404.474159528	 4.573596096983921	 181.53707104532018	 3.752796807371288	 0.026544724185307587	 4.8552819796386865E-4	 4.8552819796386865E-4	 838.862151880996	 1126.3754582275853	 1.342742017507755	 -236.33825244968733	 1.2677199506282425E-10	 5.508640035107242E-7	 5.106252174649486E-14	 7.707814114823234E-9	 2.6309307341817542E-5	 3.599211941545692E-7	 0.0015136685326484444	 0.16902240681816466	 0.02020288388932039	 0.05517345299372302	 0.7522728629250347	 0.0017874969139319722	 0.0	 0.0	 0.0	 
98.0	 0.01899679522164931	 3.269019646573473E-4	 755.7265946496884	 755.7265946496885	 1387.9935109286912	 3.227186805362076	 3.227185928127426	 1922.184575238416	 0.16015502962288225	 251.2175183525427	 3553.7345974388763	 0.29609459833173984	 334.51277711708394	 0.004711343008518948	 3.925456945253669E-7	 4.372641825539348E-4	 1631.5500222004603	 0.1359395687088576	 83.29525876454125	 0.9161071603993952	 0.9065441703169593	 368.9977698495669	 1.3639170997739654E-5	 1.1364058703382391E-9	 3.7962256349310196E-7	 75792.09035739877	 759404.474159528	 4.579763191366828	 178.48401979571565	 3.7420759748170167	 0.02681536613170718	 4.8552648237914554E-4	 4.8552648237914554E-4	 837.788254108788	 1125.3054931122188	 1.3431860468243044	 -238.37641488121045	 1.273835199974681E-10	 5.526570875289974E-7	 5.1228736101565753E-14	 7.732895326015007E-9	 2.6363302158040252E-5	 3.6109279123583263E-7	 0.0015155439670445892	 0.16894942878261648	 0.02022790449462501	 0.05524181370749105	 0.7522719874801431	 0.0017660366557129996	 0.0	 0.0	 0.0	 
99.5	 0.019121774137581215	 3.324531658201102E-4	 751.9611942836785	 751.9611942836785	 1384.5762639762693	 3.1575212877419383	 3.1575204279725537	 1936.9231507514783	 0.16138303708288426	 251.459592908167	 3538.956527370206	 0.2948633002139078	 334.9550720674048	 0.004691900486677924	 3.9092575765691787E-7	 4.3785057119042015E-4	 1602.0333766187277	 0.1334802631310235	 83.49547915923777	 0.9173356964883186	 0.9077428088629352	 368.9977698495669	 1.3466672739875029E-5	 1.1220334401595306E-9	 3.813056136533413E-7	 74874.9593284746	 759404.474159528	 4.585904835709904	 175.56826529137365	 3.731687341321942	 0.02708289389858732	 4.855247885881922E-4	 4.8552478858819223E-4	 836.7544103380525	 1124.275565835388	 1.343614747583076	 -240.35000650278565	 1.2800494632498044E-10	 5.544657207106353E-7	 5.1396391915451106E-14	 7.758193848862513E-9	 2.64174056096218E-5	 3.622745488938327E-7	 0.0015174116691248835	 0.16887675143124642	 0.020252821774316327	 0.05530989258131531	 0.7522711156446639	 0.0017446648672039486	 0.0	 0.0	 0.0	 
100.99999999999997	 0.019246753053513116	 3.37936532590391E-4	 748.2318999883719	 748.2318999883719	 1381.1937682799849	 3.0909088872842734	 3.0909081137033194	 1597.9479245070238	 0.13313986621368187	 251.65930270748754	 3171.2999329147506	 0.2642304184737356	 335.3514176951154	 0.0042045975237502455	 3.50324026965514E-7	 4.383760572308684E-4	 1573.3520084077268	 0.13109055226005373	 83.69211498762786	 0.9184366362486549	 0.9088169227468001	 368.9977698495669	 1.3297538402700507E-5	 1.1079412894215755E-9	 3.8296752558747364E-7	 74053.07901072163	 759404.474159528	 4.59140860602003	 172.77279617359576	 3.7216221955227202	 0.027347152538118924	 4.8552311614499495E-4	 4.8552311614499495E-4	 835.731072953242	 1123.2557382322975	 1.3440396971995106	 -242.26095195226011	 1.285728524996654E-10	 5.561067537188095E-7	 5.154851168879226E-14	 7.781147875027629E-9	 2.646618065676625E-5	 3.6334679759606186E-7	 0.0015190853963917793	 0.16881162198987215	 0.0202751510618389	 0.055370900962110774	 0.752270334355812	 0.0017255126899941822	 0.0	 0.0	 0.0	 
102.5	 0.01937173196944502	 3.4334899202771236E-4	 744.6784233868551	 744.6784233868551	 1377.9725143436192	 3.0277646447213433	 3.0277638642887004	 1723.7189298296282	 0.14361901548093836	 251.87473123070896	 3269.9801534187513	 0.27245238312874304	 335.7600962698085	 0.004335558428788571	 3.6123559492628127E-7	 4.3891791062325783E-4	 1546.2612235891231	 0.1288333676478047	 83.88536503909957	 0.9195718670598212	 0.9099244594532137	 368.9977698495669	 1.313220201901697E-5	 1.0941655814236623E-9	 3.8460877395960913E-7	 73205.5960896198	 759404.4741595278	 4.597083802664511	 170.10498038834592	 3.7118720988731195	 0.02760799395678501	 4.855214646025925E-4	 4.855214646025925E-4	 834.7549718635528	 1122.2832563029647	 1.3444463275223364	 -244.11115322156445	 1.2916967850301059E-10	 5.578194217513275E-7	 5.1707271936355636E-14	 7.805103732272408E-9	 2.6516768129015927E-5	 3.6446585322880946E-7	 0.0015208112619597587	 0.1687444635229946	 0.02029817578155575	 0.055433809822357	 0.7522695287290201	 0.001705763894383372	 0.0	 0.0	 0.0	 
104.0	 0.019496710885376925	 3.486876130736487E-4	 741.377888686776	 741.377888686776	 1374.9820578040114	 2.9682252433483463	 2.9682244055845604	 2111.7417861063723	 0.17594879943711716	 252.13865442986463	 3632.8855346921478	 0.30268939722034516	 336.21413036563905	 0.0048168541176092615	 4.013368038806203E-7	 4.395199158290788E-4	 1521.1437485857757	 0.12674059778322802	 84.0754759357744	 0.9208331212435714	 0.9111549115939289	 368.9977698495669	 1.2970971071165005E-5	 1.0807319353721877E-9	 3.862298718626674E-7	 72264.02901248974	 759404.474159528	 4.603389009888499	 167.5662016730222	 3.7024288780203483	 0.027865276898757847	 4.8551983346742443E-4	 4.8551983346742443E-4	 833.8464620489714	 1121.378767481459	 1.344826438102223	 -245.9027631809742	 1.298449900859217E-10	 5.597444494830372E-7	 5.188571751075204E-14	 7.832029778529645E-9	 2.6573287452047596E-5	 3.6572366524630276E-7	 0.001522728725769957	 0.16866984921799824	 0.02032375644829608	 0.055503702563186624	 0.7522686336649748	 0.0016838226622809525	 0.0	 0.0	 0.0	 
105.49999999999997	 0.019621689801308826	 3.539496057916915E-4	 737.9806110788486	 737.9806110788486	 1371.9056386344437	 2.910721234652695	 2.910720551529855	 1382.6550923912594	 0.11520182303652353	 252.31145716441944	 2878.6399923218896	 0.23984620373240825	 336.57389967123765	 0.0038169032835437093	 3.180216230628101E-7	 4.39996948263673E-4	 1495.9848999306303	 0.12464438069588474	 84.26244250681823	 0.9218325464114918	 0.912129902054563	 368.9977698495669	 1.2812491442472853E-5	 1.0675275272446973E-9	 3.8783116315353445E-7	 71517.92357274862	 759404.474159528	 4.60838529285017	 165.11899097651022	 3.693284617394921	 0.028118866909265933	 4.8551822230967533E-4	 4.855182223096753E-4	 832.9138072770664	 1120.4492990145804	 1.3452163828061818	 -247.63747088788662	 1.3038968716859656E-10	 5.612871732088748E-7	 5.2028724465873006E-14	 7.853608261222299E-9	 2.66183186550928E-5	 3.6673168063972477E-7	 0.0015242481394143524	 0.16861072409821115	 0.02034402664955294	 0.05555908613479024	 0.7522679244090731	 0.0016664362473993184	 0.0	 0.0	 0.0	 
107.0	 0.01974666871724073	 3.5913232020818176E-4	 735.0625172674737	 735.0625172674737	 1369.2642431654508	 2.857407443348346	 2.857406562376484	 2522.6325124623936	 0.21018391780141576	 252.62673304112155	 3996.6054346885508	 0.33299427642328566	 337.0733910858726	 0.005299384739687196	 4.415409065814518E-7	 4.406592596235452E-4	 1473.9729222261572	 0.12281035862186988	 84.44665804475103	 0.9232201473250835	 0.9134835455056834	 368.9977698495669	 1.2659059864816971E-5	 1.0547437190812615E-9	 3.8941327873215635E-7	 70482.02634722326	 759404.474159528	 4.615322127167242	 162.81099582416877	 3.6844316520331257	 0.028368636278735343	 4.855166306442092E-4	 4.855166306442092E-4	 832.1083022500623	 1119.6482179226562	 1.3455558788382134	 -249.3172192283723	 1.3115896518261421E-10	 5.634525289578776E-7	 5.222944807686375E-14	 7.883895469717559E-9	 2.668116990876351E-5	 3.681465244845419E-7	 0.0015263577018967884	 0.16852863424830689	 0.020372169745163773	 0.05563598100533395	 0.7522669396741749	 0.0016422968410548843	 0.0	 0.0	 0.0	 
108.5	 0.019871647633172635	 3.642332447723104E-4	 731.4477874580492	 731.4477874580492	 1365.994365534245	 2.8035416515863316	 2.8035404225021585	 -115.06209753914595	 -0.009586890810195592	 252.61235270490621	 1333.4723126673987	 0.11110394937491971	 337.2400470099349	 0.0017681968014900827	 1.4732487960299298E-7	 4.408802469429497E-4	 1448.5344102065446	 0.1206908401851153	 84.62769430502871	 0.9236831353166485	 0.9139351903059496	 368.9977698495669	 1.2505663406190415E-5	 1.0419628370099681E-9	 3.909762229876713E-7	 70136.38783060526	 759404.474159528	 4.617636676658252	 160.5315627631471	 3.675862560644903	 0.028614463968572867	 4.855150581488341E-4	 4.8551505814883417E-4	 831.1210919922919	 1118.6624837761678	 1.345968108082309	 -250.94308147483935	 1.3141998734185022E-10	 5.641828052598869E-7	 5.2297143079869925E-14	 7.894109907750568E-9	 2.6702249893469222E-5	 3.6862368742172924E-7	 0.0015270615805017193	 0.16850124400560723	 0.02038155994199252	 0.05566163782255962	 0.752266611106601	 0.001634242460769381	 0.0	 0.0	 0.0	 
109.99999999999997	 0.019996626549104536	 3.6925000445475113E-4	 728.7604667764081	 728.7604667764081	 1363.56423718123	 2.755323872181299	 2.75532303073308	 2483.807559191273	 0.20694905075412812	 252.92277628103741	 3912.447079991596	 0.32598226313219364	 337.7290204046332	 0.00518805402031916	 4.32264911503761E-7	 4.4152864431020535E-4	 1428.6395208003235	 0.11903321237806555	 84.8062441235958	 0.925041585184318	 0.9152603294657273	 368.9977698495669	 1.2359330258111216E-5	 1.0297704648687409E-9	 3.925208786849744E-7	 69122.2456772003	 759404.474159528	 4.6244277803306195	 158.42216645709038	 3.6675701589347884	 0.02885623551953387	 4.855135043863318E-4	 4.855135043863318E-4	 830.3788977549417	 1117.9246206623543	 1.346282550875073	 -252.5166911418276	 1.321983861907978E-10	 5.663478613970894E-7	 5.249783909985633E-14	 7.924392551872819E-9	 2.6764412401215323E-5	 3.7003833705872506E-7	 0.0015291268388113622	 0.1684208777906285	 0.020409111669395155	 0.05573691779149975	 0.7522656470527044	 0.0016106100017175737	 0.0	 0.0	 0.0	 
111.5	 0.02012160546503644	 3.7418035850582317E-4	 725.7227773424404	 725.7227773424404	 1360.8187420001404	 2.707702345865508	 2.7077004841458403	 986.7670032639921	 0.0822167135635378	 253.04610135138273	 2393.965326236112	 0.19946346083436978	 338.0282155958848	 0.003174565170774261	 2.645024757323632E-7	 4.419253980238039E-4	 1407.19832297212	 0.117246747270832	 84.98211424450206	 0.9258728193270729	 0.9160711614427702	 368.9977698495669	 1.221436343459106E-5	 1.0176919339023136E-9	 3.9404741658582785E-7	 68501.69191091777	 759404.4741595278	 4.628583250012503	 156.36459351511152	 3.6595474931793395	 0.02909384294368192	 4.8551196882504053E-4	 4.8551196882504053E-4	 829.5459686970098	 1117.094341847672	 1.3466334404618012	 -254.04008025790353	 1.3268211860908133E-10	 5.676858490813139E-7	 5.262186771669099E-14	 7.94310687918487E-9	 2.680263268805437E-5	 3.7091257987356537E-7	 0.0015303905704963203	 0.16837170158777884	 0.02042597048073512	 0.05578298161279843	 0.7522650571480666	 0.0015961492931659562	 0.0	 0.0	 0.0	 
113.0	 0.020246584380968345	 3.790221978952345E-4	 723.308654834822	 723.308654834822	 1358.6374829751576	 2.6642524094810693	 2.6642515713805976	 2627.579882800057	 0.21892805685121922	 253.37449343665958	 4017.0943002220183	 0.3347013938919839	 338.53026768672277	 0.005327050254379875	 4.4384597727144453E-7	 4.4259116698971106E-4	 1389.514417421961	 0.11577333704076463	 85.1557742500632	 0.9272676642313066	 0.917431744437737	 368.9977698495669	 1.2075367243358315E-5	 1.0061108717030256E-9	 3.955565828933824E-7	 67460.37181786922	 759404.474159528	 4.635556298173474	 154.4407578024927	 3.6517878340610888	 0.029327184601002948	 4.8551045101013633E-4	 4.8551045101013633E-4	 828.8782344069059	 1116.4310548431922	 1.3469180495999407	 -255.51480610231897	 1.3350604824156117E-10	 5.699526287197793E-7	 5.283199346229579E-14	 7.97481196731608E-9	 2.6867066296149023E-5	 3.72393697245057E-7	 0.0015325111747355126	 0.16828918130754097	 0.020454260249207292	 0.055860278988076384	 0.7522640672589228	 0.0015718835005240493	 0.0	 0.0	 0.0	 
114.49999999999997	 0.020371563296900246	 3.8377354245639037E-4	 720.5148677058824	 720.5148677058824	 1356.114479447032	 2.6211215069639078	 2.6211196736831743	 1059.159296000379	 0.08824838707555022	 253.5068660172729	 2429.254515235391	 0.20240373055786706	 338.8338732825596	 0.0032214931078444232	 2.6841247753366283E-7	 4.4299378570601157E-4	 1370.0952192350119	 0.11415534348231685	 85.32700726528668	 0.9281111860737759	 0.9182545288029667	 368.9977698495669	 1.1937414112573301E-5	 9.946167165464102E-10	 3.97048507968202E-7	 66830.64032105448	 759404.474159528	 4.639773195990942	 152.55936853835703	 3.644284670756329	 0.029556165061781544	 4.855089504996542E-4	 4.855089504996542E-4	 828.1120514246137	 1115.6675613545092	 1.3472422716650596	 -256.94234216245684	 1.3401153872164382E-10	 5.713361660568885E-7	 5.296024453984362E-14	 7.994163179754014E-9	 2.6906207102687335E-5	 3.7329770314770965E-7	 0.0015337935960070908	 0.1682392776121646	 0.02047136820974156	 0.05590702406376217	 0.7522634686300642	 0.0015572089190604161	 0.0	 0.0	 0.0	 
